"Key","SourceString","DevComment"
"attribute_health","Здоровье",""
"attribute_health_current","Текущего здоровья",""
"attribute_health_max","Макс. здоровья",""
"attribute_mana","Энергия",""
"attribute_mana_current","Текущей энергии",""
"attribute_mana_max","Макс. энергии",""
"list_attribute_rider_advanced","Продвинутое",""
"list_attribute_rider_basic","Основное",""
"list_attribute_rider_misc","Разное",""
"list_attribute_category_basicstats","Основное",""
"list_attribute_category_attributes","Атрибуты",""
"list_attribute_category_maindefenses","Защита",""
"attribute_barrier","Барьер",""
"attribute_basicattackdamage","Базовый урон атаки",""
"attribute_attackspeed","Скорость атаки",""
"list_attribute_unit_per_second","/сек.",""
"list_attribute_unit_percentage","%",""
"list_attribute_unit_percentage_per_second","%/сек.",""
"attribute_level","Уровень",""
"attribute_armor_physical","Физическая",""
"attribute_armor_strike","Дробящая",""
"attribute_armor_pierce","Колющая",""
"attribute_resistance_thermal","Термальная",""
"attribute_resistance_fire","Сопр. огню",""
"attribute_resistance_cold","Сопр. холоду",""
"attribute_resistance_nature","Природная",""
"attribute_resistance_lightning","Сопр. молнии",""
"attribute_resistance_poison","Сопр. яду",""
"attribute_resistance_divine","Сопр. духу",""
"list_attribute_category_core_stats","Основные",""
"list_attribute_category_defensive_stats","Защитные",""
"attribute_experience_total","Всего опыта",""
"attribute_experience_max","Макс.",""
"attribute_experience_progress","{0}/{1}","current XP / next level"
"attribute_experience_to_next_level","Опыта до уровня",""
"attribute_health_regeneration","Регенерация здоровья",""
"attribute_energy_regeneration","Регенерация энергии",""
"attribute_energy_to_barrier_rate","Энергия в барьер",""
"attribute_barrier_decay_rate","Скорость распада",""
"attribute_rage","Ярость",""
"attribute_cast_speed","Скорость сотворения",""
"attribute_movement_speed","Скорость движения",""
"attribute_energy_cost_reduction","Снижение расхода энергии",""
"attribute_cooldown_speed","Скорость перезарядки",""
"attribute_barrier_absorption","Поглощение барьера",""
"attribute_armor_physical_total","Всего физической брони",""
"attribute_armor_pierce_alt","Колющая броня",""
"attribute_armor_strike_alt","Дробящая броня",""
"attribute_armor_equipment","Экипировка",""
"attribute_armor_other_sources","Другие источники",""
"attribute_last_hit_received","Последний полученный удар",""
"attribute_damage_reduction_strike","Снижение дробящего урона",""
"attribute_damage_reduction_pierce","Снижение колющего урона",""
"attribute_resistance_fire_alt","Огонь",""
"attribute_resistance_cold_alt","Холод",""
"attribute_resistance_lightning_alt","Молния",""
"attribute_resistance_poison_alt","Яд",""
"attribute_resistance_stun","Сопр. оглушению",""
"attribute_resistance_bleeding","Сопр. кровотечению",""
"attribute_resistance_disruption","Сопр. прерыванию",""
"attribute_resistance_slowdown","Сопр. замедлению",""
"attribute_glancing_blow_chance","Шанс скользящих ударов",""
"attribute_damage_reduction","Снижение урона",""
"attribute_glancing_projectile_chance","Шанс скользящих снарядов",""
"attribute_damage_reflection","Отражение урона",""
"attribute_weapon_attack_damage","Базовый урон",""
"attribute_standard_attack_dps","Обычный УВС",""
"attribute_attack_area_type","Тип атаки по области",""
"attribute_attack_range","Дальность атаки",""
"attribute_last_attack_used","Последняя примененная атака",""
"attribute_damage_inflicted","Нанесенный урон",""
"attribute_single_target_dps","УВС в одну цель",""
"attribute_damage_gained_as_health","Похищено здоровья",""
"attribute_percentage_damage_per_hit","Percentage Dmg. per Hit",""
"attribute_damage_physical","Физический урон",""
"attribute_damage_thermic","Термальный урон",""
"attribute_damage_nature","Природный урон",""
"attribute_damage_other","Другой урон",""
"attribute_damage_strike","Дробящий урон ",""
"attribute_damage_pierce","Колющий урон",""
"attribute_damage_fire","Урон огнем",""
"attribute_damage_cold","Урон холодом",""
"attribute_damage_lightning","Урон молнией",""
"attribute_damage_poison","Урон ядом",""
"attribute_damage_spirit","Урон духом",""
"attribute_critical_damage_multiplier","Множитель критического урона",""
"attribute_drain_energy","Похищение энергии",""
"attribute_drain_vitality","Похищение здоровья",""
"attribute_global_critical_strike_chance","Общий крит. шанс",""
"attribute_global_ailment_chance","Общий шанс хвори",""
"attribute_ailment_staggered","Ошеломление",""
"attribute_ailment_bleeding","Кровотечение",""
"attribute_ailment_burning","Горение",""
"attribute_ailment_chilled","Охлаждение",""
"attribute_ailment_shocked","Шок",""
"attribute_ailment_poisoned","Чума",""
"attribute_ailment_weakened","Слабость",""
"attribute_damage_base_factor_fitness","Баз. множитель (Храбрость)",""
"attribute_damage_base_factor_resolve","Баз. множитель (Решимость)",""
"attribute_damage_base_factor_cunning","Баз. множитель (Коварство)",""
"attribute_damage_base_factor_highest","Баз. множитель (Наивысш.)",""
"attribute_ailment_power_increased","Повышение силы",""
"attribute_ailment_duration","Длительность",""
"attribute_ailment_max_stacks","Предел зарядов",""
"attribute_ailment_move_speed_reduction","Штраф скорости движения",""
"attribute_ailment_action_speed_reduction","Action Speed Reduction",""
"attribute_damage_per_seconds","Урон в секунду",""
"attribute_ailment_total_speed_reduction","Штраф к скорости движения",""
"attribute_ailment_electrocution_chance","Шанс электрошока",""
"attribute_ailment_extra_damage_taken","Доп. получаемый урон",""
"attribute_resistance_to","Сопр. ",""
"list_attribute_category_character_stats","Персонаж",""
"list_attribute_category_pet_and_summon_stats","Питомцы",""
"list_attribute_category_damage_factors","Множители урона",""
"list_attribute_category_requirement_reductions","Снижение требований",""
"list_attribute_category_ailment_resistances","Сопротивления хворям",""
"list_attribute_category_ailments","Хвори",""
"list_attribute_category_offensive_stats","Атакующие",""
"attribute_current_gold","Текущее золото",""
"attribute_highest_gold_count","Наивысшее количество золота",""
"attribute_experience_gain_rate","Скорость получения опыта",""
"attribute_time_played","Время игры",""
"attribute_number_of_deaths","Число смертей",""
"attribute_time_since_last_death","Время с последней смерти",""
"attribute_highest_single_damage_taken","Сильнейший полученный урон",""
"attribute_monsters_killed","Убито противников",""
"attribute_greatest_monster_killed","Сильнейший убитый враг",""
"attribute_greatest_monster_killed_format","{MonsterName} (Ур. {Level})",""
"attribute_highest_single_damage_dealt","Сильнейший урон",""
"attribute_highest_damage_over_time_dealt","Сильнейший периодический урон",""
"attribute_extra_damage_vs","Доп. урон против",""
"attribute_damage_reduction_from","Снижение урона от",""
"attributes_main","Основные аттрибуты",""
"attributes_secondary","Вторичные атрибуты",""
"attributes_main_description","Основные атрибуты можно развивать, чтобы сделать вас более способным в той или иной области.",""
"attributes_secondary_description","Каждый из них представляет собой комбинацию двух основных атрибутов.",""
"attribute_agility_abbreviation","Лов","Abbreviation of skill name (3 characters) in Attrib screen"
"attribute_knowledge_abbreviation","Инт","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_might_avbbreviation","Сил","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_vigor_abbreviation","Жив","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attribute_cunning_abbreviation","Ков","Abbreviation of skill name (3 characters)"
"attribute_fitness_abbreviation","Хра","Abbreviation of skill name (3 characters) in Attrib screen"
"attribute_resolve_abbreviation","Реш","Abbreviation of Attribute name (3 characters) in Attrib screen"
"attributes_level_unlocks","Развитие","The point thresholds that unlock new passives."
"attribute_barrier_max","Предел барьера",""
"attribute_rage_minmax","Ярость (Мин/Макс)",""
"attribute_glancing_blow_dmg_reduction","Урон скользящих ударов",""
"attribute_inital_points","Базовые очки",""
"attribute_invested_points","Вложенные очки",""
"attribute_mana_reserved","Занятая энергия",""
"attribute_glancing_projectile_dmg_reduction","Урон скользящих снарядов",""
"attribute_points_from_equipment","От экипировки",""
"attribute_critical_damage","Критический урон",""
"attribute_super_critical_damage","Ультра-крит. урон",""
"attribute_resistance_vitalitydrain","Сопр. здоровью",""
"attribute_resistance_format","{0}%",""
"attribute_resistance_format_capped","{0}% ({1}%)",""
"attribute_cc_stunned","Оглушение",""
"attribute_cc_impairment","Недуг",""
"attribute_time_format","{hours}:{minutes} ч",""
"attribute_time_lt_minute_value","< 1 мин.","Used in place of the attribute_time_format for time values less than 1 minute (for playtime, and ""time since X"" stats)"
"attribute_energy_cost","Расход энергии",""
"attribute_glancing_blow_title","Скользящий удар",""
"attribute_glancing_projectile_title","Скользящий снаряд",""
"attribute_glancing_chance","Шанс",""
"attribute_glancing_dmg_reduction","Снижение урона",""
