"Key","SourceString","DevComment"
"DamageOverTime_1Description","Эффекты постепенного урона срабатывают через регулярные интервалы, нанося урон в течение определенного периода времени.\r\nОсновным примером периодического урона являются <me_Ailment>хвори</>, такие как <me_Bleed>кровотечение</> или <me_Burn>горение</>.",""
"Crit_Main_0Name","Критические удары",""
"AilmentPower_0Name","Сила хвори",""
"AilmentPower_1Description","Определяет силу самих <me_Ailment>хворей</>.\r\nСила хворей повышает <me_DoT>периодический урон</> и усиливает любые другие эффекты конкретных <me_Ailment>хворей</>.",""
"Crit_Main_1Description","Каждая атака имеет шанс нанести критический удар.\r\nКритические удары наносят больше урона и имеют более высокий <me_AilmentChance>шанс хвори</>.\r\nШанс критического удара определяется следующими аспектами:\r\n\r\n• Базовый шанс критического удара атаки.\r\n• Атаки оружием добавляют <b>шанс критического удара</> от этого оружия.\r\n• Любые модификаторы шанса критического удара от <b>снаряжения или умений</>.\r\n\r\nЕсли шанс критического удара атаки <b>выше 100%</>, она может стать <me_SuperCrit>ультракритической</>.",""
"Penetration_0Name","Пронзание",""
"Penetration_1Description","Определяет количество врагов, через которые может пройти снаряд при попадании, прежде чем он исчезнет.",""
"CriticalDamageMultiplier_0Name","Критический урон",""
"CriticalDamageMultiplier_1Description","Определяет дополнительный урон, наносимый <me_Critical>критическими ударами</>.",""
"Lifesteal_0Name","Похищение жизни",""
"Lifesteal_1Description","При ударе умением с похищением жизни персонаж исцеляется на величину похищения жизни этого умения.",""
"BarrierDecay_0Name","Скорость и порог распада барьера",""
"BarrierDecay_1Description","Ваш барьер со временем распадается до определенного порога после применения.\r\nВремя, необходимое для распада барьера, зависит от его скорости распада.\r\nВеличина, до которой он распадается, зависит от его порога распада.",""
"Damage_True_0Name","Истинный урон",""
"Damage_True_1Description","Истинный урон не может быть ухудшен никакими сопротивлениями или иными эффектами.\r\nОн не накладывает никаких <me_Ailment>хворей</> и не может повышаться никакими <me_Attribute>атрибутами</>.",""
"Crit_Super_0Name","Ультракритические удары",""
"Crit_Super_1Description","Ультракритические удары наносят еще больше урона и имеют еще более высокий <me_AilmentChance>шанс хвори</>, чем обычные <me_Critical>критические удары</>.",""
"Overload_2DescriptionTemp","Нет предела зарядов\r\nДлительность: <b>5 сек.</>\r\n\r\nКаждую секунду наносит вам комбинированный урон огнем и молнией в размере <b>1%</> от макс. здоровья за каждый заряд.\r\nОчищает <b>1</> заряд за каждые <b>15</> потраченной энергии на иные умения, кроме огненных или электрических.","note: this will be moved to a different stringtable, this entry is for a temporary a hotfix on beta."
