"Key","SourceString","DevComment"
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_BetweenShrineAndEnclave.TextBody","Кто-то вычеркнул «ФЕРМА СТОЛОСА» и нацарапал на её месте «АНКЛАВ» — СЕВЕРО-ВОСТОК\n\nКЛАДБИЩЕ — СЕВЕРО-ЗАПАД\n\nСВЯТИЛИЩЕ ГЛАВКА — ЮГО-ЗАПАД",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_TeleporterShrine.Heading","Указатель",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_TeleporterShrine.TextBody","Кто-то вычеркнул «ФЕРМА СТОЛОСА» и нацарапал на её месте «АНКЛАВ» — СЕВЕР\n\nКЛАДБИЩЕ — СЕВЕРО-ЗАПАД\n\nДЕРЕВНЯ ПИРГОС — ЮГО-ВОСТОК\n\nСВЯТИЛИЩЕ ГЛАВКА — ЗАПАД",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_RuinedFarmSouth.Heading","Указатель",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_RuinedFarmSouth.TextBody","Кто-то вычеркнул «ФЕРМА СТОЛОСА» и нацарапал на её месте «АНКЛАВ» — СЕВЕР\n\nДЕРЕВНЯ ПИРГОС - ЮГ\n\nСВЯТИЛИЩЕ ГЛАВКА - ЗАПАД",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_NearMilitiaResolve.Heading","Указатель",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_NearMilitiaResolve.TextBody","СВЯТИЛИЩЕ ГЛАВКА — СЕВЕРО-ЗАПАД\n\nТОЧКА ХАРОНА — ЗАПАД\n\nСМОТРОВАЯ ПЛОЩАДКА — ЮГО-ВОСТОК",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_Enclave.Heading","Указатель",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_Enclave.TextBody","ВИНОГРАДНИК — СЕВЕРО-ВОСТОК\n\nКЛАДБИЩЕ — ЗАПАД\n\nСВЯТИЛИЩЕ ГЛАВКА — ЮГО-ЗАПАД",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_NorthOfEnclave.Heading","Указатель",""
"dt_lore_IchthianChapter_FloodedFarmlands.Sign_NorthOfEnclave.TextBody","ВИНОГРАДНИК — СЕВЕРО-ВОСТОК\n\nКто-то вычеркнул «ФЕРМА СТОЛОСА» и нацарапал на её месте «АНКЛАВ» — ЮГ\n\nКЛАДБИЩЕ — ЮГО-ЗАПАД",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ng_bandit_journal.Heading","Журнал бандита",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ng_bandit_journal.TextBody","Одна из ранних записей гласит: \n\n«Не могу дождаться, когда парни увидят, что я нашел. Настоящая лилия наяды. Мы будем богаты. Мы уедем подальше от этого забытого богами побережья».\n\nНесколько записей после:\n\n«Лилия, лилия. Это все, о чем я могу думать. Парни думают, что у меня помутился рассудок, что я наглотался слишком много воды. Они не могут этого видеть. Ничто другое не сравнится. Вино, женщины, слава. Я не могу поверить, что эти вещи когда-либо приносили мне удовольствие».\n\nСледующая запись:\n\n«О боги, все бессмысленно. Лилия насмехается надо мной своей красотой. Я не могу быть счастлив с ней, и я не могу жить без нее».\n\nПоследняя запись:\n\n«Море внизу зовет меня. Я должен быть свободен».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_rl_lb_orders_from_mother.Heading","Приказы матери",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_rl_lb_orders_from_mother.TextBody","Онетас, почему ты так долго? Вы неделями торчите на фермах, а ни черта не добились. Пока фермеры и рыболовы сражаются друг с другом, ты и твои воины уже должны были захватить всю округу. Докажите, как сильны Бронзовые львы! Или ты все еще жалкий детеныш? Следующий твой доклад должен быть более впечатляющим, иначе я сам приду туда и покажу им, какие острые когти у настоящего льва.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_the_birth_of_hermes.Heading","Рождение Гермеса",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_the_birth_of_hermes.TextBody","Большая часть свитка уничтожена ихтианскими царапинами. Только несколько предложений можно разобрать...\n\n«...в первый день своего божественного существования Гермес первым делом нашел и убил черепаху, изготовив из ее прочного панциря самую первую лиру. \n\nЗатем новорожденный Гермес украл пятьдесят священных голов скота, принадлежавших Аполлону из серебряного лука, перевернув их копыта, чтобы их нельзя было выследить, желая принести их богатое мясо в жертву богам. Он надеялся привлечь внимание Олимпа и завоевать уважение...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_shrine_of_hermes.Heading","Святилище Гермеса",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_shrine_of_hermes.TextBody","Надпись сияет внутренним светом, слова четкие и ясные:\n\n«Вы, желающие получить благословение Гермеса, бога путешественников, гонцов, хитрости и торговли,\n\nПринесите сюда зверя, из которого Гермес сделал первую лиру,\n\nИ принесите его в жертву перед алтарем, пролив его кровь на эту землю».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gs_glaukos_statue_completed.Heading","Святилище Главка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gs_glaukos_statue_completed.TextBody","«...После катастрофы со Сциллой Главк, чувствуя свою вину, попытался спасти потерпевших кораблекрушение тонущих моряков. Он подарил им жабры, чтобы направить их к новой, мирной жизни под водой. Но преображенные моряки были разгневаны и отвергли Главка, предпочитая спариваться с морскими чудовищами, пока сами не стали чудовищами...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_1.Heading","Скалистая расщелина",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_1.TextBody","Из черноты внутри доносятся пронзительные крики. Она слишком тесная, чтобы в нее мог протиснуться человек.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_2.Heading","Скалистая расщелина",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_2.TextBody","Из темноты доносится густой животный запах. Здесь слишком тесно, чтобы человек мог протиснуться.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_3.Heading","Скалистая расщелина",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_mi_cave_entrance_3.TextBody","Хлопанье кожистых крыльев эхом отдается в темноте. Здесь слишком тесно, чтобы протиснуться человеку.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_shrine_of_hermes_broken.TextBody","Надпись рассыпалась и выцвела, видны только некоторые слова:\n\n«Вы, ------ благословение -----а,\n\n--- -- путе---ов, ---цов, х------ и торговли,\n\n----- сюда ----- из которого Г----- создал первую ----,\n\nИ -------те его --ред ----рем, прол-- его ----- на эту з--лю».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_legend_of_queen_erana.Heading","Легенда о королеве Эране",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_legend_of_queen_erana.TextBody","В ушедшую эпоху богатая королева Эрана правила мирным королевством. Когда напало морское чудовище, она обменяла свое золото на легендарную отрубленную голову Горгоны. Голова была мертва, но мерзкие змеи, проползшие вместо волос, продолжали жить. Голова сохранила темную силу, превращая в камень любого, кто заглянет в ее разлагающиеся глаза. Королева Эрана сразилась с гигантским морским чудовищем, окаменела и спасла свое королевство.\n\nНо королева Эрана опьянела от силы, которую дала ей голова. Она начала окаменять всевозможных волшебных существ, превращая их в статуи, чтобы пополнить свой каменный зверинец. И вот однажды королева Эрана исчезла. \n\nНекоторые утверждали, что одно из существ, которых она окаменела, как-то одержало над ней верх, а другие говорили, что голова Горгоны распалась на кашицу, и похожие на волосы змеи выползли на свободу и пожрали ее. Только боги знают правду.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_stolos_letters.Heading","Скомканная страница",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_stolos_letters.TextBody","На этой скомканной странице виднеются несколько брошенных попыток начать письмо... \n\n«Дорогая Исса, я знаю, что со мной было нелегко ужиться. Мне было трудно-\n\nДорогая Исса,\nТы женщина, а я мужчина,\n\nДорогая Исса,\nРабота с тобой, чтобы накормить беженцев, заставила меня понять, какая ты добрая женщина,\n\nДорогая Исса,\nПосле потери Ниси я никогда не думал, что буду-\n\nДорогая Исса...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_bs_statue_scroll.Heading","Судьба Кроноса",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_bs_statue_scroll.TextBody","Рассказ о том, как Судьбы предсказали падение титана Кроноса: \n\n«Так Кронос пожрал своих детей. Но жена его, Рея, спрятала младшего, Зевса, и дала Кроносу вместо него камень. И Зевс был спрятан до тех пор, пока не стал достаточно взрослым и сильным, чтобы свергнуть Кроноса...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_bs_glaukos_statue.Heading","Статуя Главка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_bs_glaukos_statue.TextBody","Бог моря и мореплавателей, некогда бессмертный Главк стоит на страже путешественников, приближающихся к деревне Пиргос.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_py_oracle_scroll.Heading","Оракул Главка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_py_oracle_scroll.TextBody","Среди даров морского бога — дар пророчества. Гераклу он предсказал обожествление, Менелаю — смерть Агамемнона.\n\nСвоему оракулу Главк передал часть своего предвидения. Ее загадки часто трудно понять, но они содержат в себе проблески будущего.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_01.Heading","Халистерт Пиргосский",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_01.TextBody","«Проиграл соревнование по выпивке».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_02.Heading","Керкион из Пиргоса",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_02.TextBody","«Выиграл соревнование по выпивке».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_03.Heading","Ксантиппа Мессенская",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_03.TextBody","«Искусная охотница, любимая мать».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_04.Heading","Левкофея Пиргосская",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_04.TextBody","«Изобрела лифт Пиргоса».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_05.Heading","Менекрат из Спарты",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_05.TextBody","«Первый лохагос Пиргоса».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_06.Heading","Эпитафия",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_06.TextBody","«Под этим памятником пустая могила. Одно лишь море знает, где я похоронен».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_07.Heading","Эпитафия",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_07.TextBody","«О том, что его забрали молодым, но запомнили навсегда. Несчастные, которые выжили».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ng_goat_message.Heading","Царапины на земле",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ng_goat_message.TextBody","«П МО ИТЕ»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_08.Heading","Филемон Афинский",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gy_gravestone_08.TextBody","«Съеден, но не забыт».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_wolf.Heading","Каменный волк",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_wolf.TextBody","Волк скорбно воет на небо, напрягая сухожилия в его горле.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_eagle.Heading","Каменный орел",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_eagle.TextBody","Внутри сломанного обрубка шеи орла камень имеет текстуру плоти.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_bull.Heading","Каменный бык",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_bull.TextBody","Яростный бык, похоже, застыл посреди своего разбега.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_lioness.Heading","Каменная львица",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_sp_stone_lioness.TextBody","Ее широко раскрытые глаза смотрят прямо перед собой.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_rl_sacks_of_grain.Heading","Мешки с зерном",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_rl_sacks_of_grain.TextBody","На этих переполненных мешках с ячменем кое-где видны пятна крови.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_food_basket.Heading","Корзина с продуктами",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_food_basket.TextBody","На нетронутой, гниющей еде лежит записка: «Поздравляю с бракосочетанием! Наслаждайтесь едой!»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_note_for_lost_person.Heading","Скомканная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_note_for_lost_person.TextBody","«Ианира, это я. Я не могу больше ждать, их слишком много. Я постараюсь добраться до города. Надеюсь, ты в безопасности. Я люблю тебя».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_abandoned_cart.Heading","Оставленная повозка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_abandoned_cart.TextBody","Эта брошенная тележка нагружена аварийными припасами и личными вещами.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_waterlogged_hay.Heading","Залитое водой сено",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_waterlogged_hay.TextBody","Это сено отсырело и сгнило, став непригодным для кормления скота.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_remaining_supplies.Heading","Оставшиеся предметы снабжения",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_remaining_supplies.TextBody","«Ячмень — 71 мешок\nЧечевица — 22 мешка\nОливки (в рассоле) — 18 банок \nОливковое масло — 86 полных амфор (слава богам)\nСушеный инжир — осталась всего одна коробка. Приберечь для праздничного дня?\nСоленая рыба — кладовая наполовину заполнена»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_missing_people.Heading","Пропавшие без вести",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_missing_people.TextBody","«...Персида, Ианира, Кеней, Ифит, Варда, Исандр, Исса (ушла в анклав, пришла ли?), Тон, Аластор, Борос...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_poem.Heading","Грубые наброски",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_poem.TextBody","«Жила-была маленькая милая птичка,\nкоторая знала секреты, которых никто не слышал,\nона пыталась улететь,\nона хлопала целый день,\nя хочу вернуться домой».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_letter.Heading","Неотосланное письмо",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_letter.TextBody","«Он был прав: объятия лорда Пана такие теплые. Я провожу дни, набивая брюхо форелью на пару и засахаренными яблоками. По ночам я лежу на мягкой траве и гуляю с тобой по бесконечным пастбищам. Присоединяйтесь ко мне при свете дня, и все будет как прежде».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_epithets.Heading","Неровные каракули",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_epithets.TextBody","«...nomios agreus agrotas phorbas sinoeis skoleitas halliplanktos...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_dream.Heading","Выброшенная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_dream.TextBody","«...на зеленом, зеленом поле, окруженном лесом. Он стоит там. Даритель пастбищ! Рогатый!..»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_syrinx_note.Heading","Скомканный свиток",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_m_vy_crazy_syrinx_note.TextBody","«Я слышу, как Сиринкс плачет каждый раз, как играет...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gs_glaukos_libation.Heading","Инструкции по поклонению",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gs_glaukos_libation.TextBody","...каждый второй день на закате предлагайте волнам сладкое вино, чтобы воздать должное синекожему Главку...",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hks_herakles_statue.Heading","Статуя Геракла",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hks_herakles_statue.TextBody","Речной бог Ахелойос ухаживал за прекрасной Деянирой в трех обличьях: быка, свернувшейся змеи и человека с лицом быка, пока Геракл не бросил ему вызов, требуя руки Деяниры. Геракл победил Ахелойоса, и после этого Геракл с удовольствием сжигал символы своего врага в пепел.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_pc_sacrificial_stone.Heading","Жертвенный камень",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_pc_sacrificial_stone.TextBody","Только сами ихтианы знают, в каких темных обрядах они участвуют. Но свежезаточенные клинки и нечестивые надписи не предвещают ничего хорошего...",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ploutos_scroll.Heading","Пыльный свиток",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ploutos_scroll.TextBody","«...Великий Зевс сделал Плутоса — бога достатка — слепым, лишить его предрассудков, и хромым, чтобы научить терпению смертных...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_swr_wife_diary.Heading","Дневник Филии",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_swr_wife_diary.TextBody","Прошло уже два дня с тех пор, как плотину прорвало, ихтианы ворвались в город, и все превратилось в дерьмо. Мне кажется, это событие достойно того, чтобы его записать. Может быть, когда-нибудь мои дети — если боги благословят нас после свадьбы — смогут прочитать это и удивиться дикой жизни своей матери.\n\nТе из нас, кто не смог вернуться в Пиргос, засели на ферме Столоса. Столос ведет себя как обычно, отказываясь делиться едой, поэтому мы с Дорианом проводим день, ловя рыбу для всех. Это рискованно, но люди скоро умрут от голода. Надеюсь, у нас будет хороший улов, и мы сможем избежать ихтианов на обратном пути.\n\nДориан только что заметил паруса на горизонте, идущие с севера. Может, это торговцы? Может, у них есть запасы продовольствия, которые мы можем обменять...",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_moly_gardener_diary.Heading","Журнал садовника",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_moly_gardener_diary.TextBody","День 1: Независимо от того, является ли это растение «божественным» или нет, я уверен, что смогу вырастить корень моли для праздника урожая. Крокусы Тимандры на этот раз не займут первое место! \n\nДень 5: Он умирает! Может быть, я слишком много поливал его? Или слишком мало? \n\nДень 7: Филон помог мне пересадить корень моли, у него, видимо, есть опыт. Посмотрим, будут ли улучшения, но я сомневаюсь.\n\nДень 8: Я проснулся, а корень моли в полном цвету! Не могу дождаться, когда увижу лицо Тимандры, когда выиграю конкурс.\n\nДень 9: Дамбу Пиргоса только что прорвало, и говорят, что поблизости видели ихтианов! Надеюсь, ополченцы разберутся с ними до того, как мой сад пострадает.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_smoke_signal_stone_writings.Heading","Кровавые каракули",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_smoke_signal_stone_writings.TextBody","Примитивные слова и рисунки нацарапаны кровью. Слова трудно разобрать, но на рисунках изображены дым, скрещенные мечи и стрелы, указывающие на анклав.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_lion_coffin_inscription.Heading","Старинная надпись",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_lion_coffin_inscription.TextBody","«...здесь лежит Лев Запада. Воля его непоколебима...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_turtle_eggs.Heading","Черепашьи яйца",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_hs_turtle_eggs.TextBody","Кладка крупных черепашьих яиц, теплых на ощупь.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_bloody_stone_during_quest.Heading","Кровавый камень",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_bloody_stone_during_quest.TextBody","Острый выступ со свежими пятнами крови, будто кто-то порезался об него...",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_bloody_stone_before_quest.Heading","Острый камень",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_gns_bloody_stone_before_quest.TextBody","Этот скальный выступ очень острый, и, кажется, о него легко случайно порезаться.",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_keep_out_sign.Heading","Пыльный знак",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_keep_out_sign.TextBody","«Идти дальше не стоит».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_1.Heading","Выброшенная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_1.TextBody","«Первые партии проявили свойства, позволяющие изменять форму — неожиданно, но, возможно, есть и другое применение...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_2.Heading","Выброшенная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_2.TextBody","«Варево близится к завершению. Осталось только найти свиток Фегренда по обращению с пауками, чтобы узнать, как собрать последний необходимый ингредиент».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_3.Heading","Свиток Фегренда по обращению с пауками",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_hint_3.TextBody","«...Мягкое щекотание его луковицы сзади побуждает слишком драматично названного ""взрывающегося паука"" мирно испускать свои ценные выделения».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_spider_observation.Heading","Паутина",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_wct_winecellar_spider_observation.TextBody","«Замысловатые переплетения тянутся по всей стене. Это поистине великое мастерство».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_undead_tower_scroll.Heading","Старинный свиток",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_undead_tower_scroll.TextBody","Этот древний, выцветший свиток содержит несколько разборчивых фраз:\n\n«...сохраняйте бдительность с тех пор, как мы потеряли север... Сцилла не должна пройти на юг... сила Королевы сохранит нас до тех пор, пока не возникнет угроза...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_statue_of_king.Heading","Обветренная статуя",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_statue_of_king.TextBody","«Король Гелен, строитель кораблей и отец нашей великой королевы».",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_scroll_outside.Heading","Повседневная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_s_ut_scroll_outside.TextBody","На этой старой и разрушающейся записке сохранилось несколько разборчивых слов:\n\n«...следите за дверью башни, чтобы не было посторонних! Враги королевы...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.02_nb_m_if_ancient_skylla_note.Heading","Старинная записка",""
"dt_lore_IchthianChapter_FloodedFarmlands.02_nb_m_if_ancient_skylla_note.TextBody","Эти торопливые каракули потускнели от времени:\n\n«...пришлите подкрепление! Сцилла, она...»",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_moirai_entrance_prayers_scroll.Heading","Молитвенный свиток",""
"dt_lore_IchthianChapter_FloodedFarmlands.01_ff_moirai_entrance_prayers_scroll.TextBody","Клото, я прошу тебя присмотреть за родами.\n\nЛехесис, я прошу тебя позаботиться о том, чтобы ребенок прожил хорошую жизнь.\n\nАтропос, я прошу, чтобы конец пришел поздно и мягко.",""
"dt_lore_IchthianChapter_FloodedFarmlands.02_nb_s_ae_gazemos_scroll_near_skeleton.Heading","Скомканные инструкции",""
