"Key","SourceString","DevComment"
"suffix_1_PerIncreasedCastSpeed.TooltipText","+{Value}% скорости сотворения",""
"suffix_1_PerIncreasedCooldownSpeed.TooltipText","+{Value}% скорости перезарядки",""
"suffix_1_PerIncreasedDodgeRange.TooltipText","+{Value}% дальности уклонения",""
"suffix_1_PerIncreasedMovementSpeed.TooltipText","+{Value}% скорости движения",""
"suffix_1_PerIncreasedNatureDmg.TooltipText","+{Value}% урона ядом\r\n+{Value}% урона молнией",""
"suffix_1_PerIncreasedPhysicalDmg.TooltipText","+{Value}% физического урона",""
"suffix_1_PerIncreasedProjectileDmg.TooltipText","+{Value}% урона снарядов",""
"suffix_1_PerIncreasedSpeed.TooltipText","+{Value}% скорости",""
"suffix_1_PerIncreasedThermalDmg.TooltipText","+{Value}% урона огнем\r\n+{Value}% урона холодом",""
"suffix_1_PerMovementSkillCooldownSpeed.TooltipText","+{Value}% скорости перезарядки умений движения",""
"suffix_1_PerNatureRes.TooltipText","+{Value}% сопротивления яду\r\n+{Value}% сопротивления молнии",""
"suffix_1_PerPhysicalRes.TooltipText","+{Value}% физических сопротивлений (ошеломления и кровотечения)",""
"suffix_1_PerThermalRes.TooltipText","+{Value}% сопротивления огню\r\n+{Value}% сопротивления холоду",""
"suffix_1_PerWeaponCritChance.TooltipText","+{Value}% базового шанса критического удара оружием",""
"suffix_1_Vigor.TooltipText","+{Value} живучести",""
"suffix_1_x3_HealthRegenPerSecond.TooltipText","+{Value} регенерации здоровья в секунду",""
"suffix_1_HealthRegenPerSecond.Levels(11).TooltipText","+{Value} здоровья",""
"prefix_1_Potion_Energy.TooltipText","+{Value} энергии",""
"prefix_1_Potion_EnergyRegen.TooltipText","+{Value} регенерации энергии в секунду",""
"prefix_1_Potion_Health.TooltipText","+{Value} здоровья",""
"prefix_1_ColdDmg.TooltipText","+{Value} урона холодом от оружия",""
"prefix_1_Potion_HealthRegen.TooltipText","+{Value} регенерации здоровью в секунду",""
"prefix_0_LifeDrainDmg.TooltipText","{Value} урона похищением жизни от оружия",""
"prefix_0_PerDisruptRes.TooltipText","+{Value}% сопротивления прерыванию",""
"prefix_0_PerIncreasedCombatXP.TooltipText","+{Value}% получаемого опыта в бою",""
"prefix_0_PerIncreasedPetPower.TooltipText","+{Value}% силы питомцев",""
"prefix_0_PerIncreasedPetSpeed.TooltipText","+{Value}% скорости питомцев",""
"prefix_0_PerIncreasedProjectileRange.TooltipText","+{Value}% дальности полета снарядов",""
"prefix_0_PerIncreasedProjectileVelocity.TooltipText","+{Value}% скорости полета снарядов",""
"prefix_0_PerIncreasedRetaliation.TooltipText","+{Value}% отражаемого урона",""
"prefix_0_PerResistancePenetration.TooltipText","+{Value}% пробивания сопротивлений",""
"prefix_0_PerThisItemReqReduction.TooltipText","{Value}% снижения требований предметов",""
"prefix_0_PointsToAllActives.TooltipText","{Value} очков ко всем умениям",""
"prefix_0_PointsToAllPassives.TooltipText","{Value} очков ко всем способностям",""
"prefix_0_PointsToEarthActives.TooltipText","{Value} очков к умениям Земли",""
"prefix_0_PointsToEarthPassives.TooltipText","{Value} очков к способностям Земли",""
"prefix_0_PointsToRogueActives.TooltipText","{Value} очков к умениям Тени",""
"prefix_0_PointsToRoguePassives.TooltipText","{Value} очков к способностям Тени",""
"prefix_0_PointsToStormActives.TooltipText","{Value} очков к умениям Воздуха",""
"prefix_0_PointsToStormPassives.TooltipText","{Value} очков к способностям Воздуха",""
"prefix_0_PointsToWarfareActives.TooltipText","{Value} очков к умениям Ратного дела",""
"prefix_0_PointsToWarfarePassives.TooltipText","{Value} очков к способностям Ратного дела",""
"prefix_1_FireDmg.TooltipText","+{Value} урона огнем от оружия",""
"prefix_1_IncreasedTotalDmg.TooltipText","+{Value}% общего урона",""
"prefix_1_LightningDmg.TooltipText","+{Value} урона молнией от оружия",""
"prefix_1_MoreDmgElites.TooltipText","+{Value}% урона против элитных существ",""
"prefix_1_MoreDmgHumanoids.TooltipText","+{Value}% урона против людей и полулюдей",""
"prefix_1_MoreDmgIchthians.TooltipText","+{Value}% урона против ихтианов",""
"prefix_1_MoreDmgUndeads.TooltipText","+{Value}% урона против мертвецов",""
"prefix_1_MoreDmgWildlife.TooltipText","+{Value}% урона против зверей",""
"prefix_1_PerAllResistance.TooltipText","+{Value}% всех сопротивлений",""
"prefix_1_PerArmorValues.TooltipText","+{Value}% брони",""
"prefix_1_PerBleedAndPoisonRes.TooltipText","+{Value}% сопротивления яду и кровотечению",""
"prefix_1_PerColdRes.TooltipText","+{Value}% сопротивления холоду",""
"prefix_1_PerFireRes.TooltipText","+{Value}% сопротивления огню",""
"prefix_1_PerImpairRes.TooltipText","{Value}% сопротивления недугам",""
"prefix_1_PerIncreasedAgility.TooltipText","+{Value}% ловкости",""
"prefix_1_PerIncreasedAttributes.TooltipText","+{Value}% всех атрибутов",""
"prefix_1_PerIncreasedColdDmg.TooltipText","+{Value}% урона холодом",""
"prefix_1_PerIncreasedCunning.TooltipText","+{Value}% коварства",""
"prefix_1_PerIncreasedDoTDmg.TooltipText","+{Value}% периодического урона",""
"prefix_1_PerIncreasedEnergy.TooltipText","+{Value}% энергии",""
"prefix_1_PerIncreasedFireDmg.TooltipText","+{Value}% урона огнем",""
"prefix_1_PerIncreasedFitness.TooltipText","+{Value}% храбрости",""
"prefix_1_PerIncreasedHealth.TooltipText","+{Value}% здоровья",""
"prefix_1_PerIncreasedKnowledge.TooltipText","+{Value}% интеллекта",""
"prefix_1_PerIncreasedLightningDmg.TooltipText","+{Value}% урона молнией",""
"prefix_1_PerIncreasedMightTooltipText","+{Value}% силы",""
"prefix_1_PerIncreasedPierceDmg.TooltipText","+{Value}% колющего урона",""
"prefix_1_PerIncreasedPoisonDmg.TooltipText","+{Value}% урона ядом",""
"prefix_1_PerIncreasedResolve.TooltipText","+{Value}% решимости",""
"prefix_1_PerIncreasedSpellDmg.TooltipText","+{Value}% урона чарами",""
"prefix_1_PerIncreasedSpiritDmg.TooltipText","+{Value}% урона духом",""
"prefix_1_PerIncreasedStrikeDmg.TooltipText","+{Value}% дробящего урона",""
"prefix_1_PerIncreasedVigor.TooltipText","+{Value}% живучести",""
"prefix_1_PerIncreasedVitalityDmg.TooltipText","+{Value}% урона здоровьем",""
"prefix_1_PerIncreasedWeaponDmg.TooltipText","+{Value}% урона оружием",""
"prefix_1_PerLightningRes.TooltipText","+{Value}% сопротивления молнии",""
"prefix_1_PerMagicalDmg_PerElementalRes.TooltipText","+{Value}% магического урона\r\n+{%ExtraValue}% магических сопротивлений",""
"prefix_1_PerPoisonRes.TooltipText","+{Value}% сопротивления яду",""
"prefix_1_PerStunRes.TooltipText","+{Value}% сопротивления ошеломлению",""
"prefix_1_PierceArmor.TooltipText","+{Value} колющей брони",""
"prefix_1_PierceDmg.TooltipText","+{Value} колющего урона от оружия",""
"prefix_1_PoisonDmg.TooltipText","+{Value} урона ядом от оружия",""
"prefix_1_StrikeArmor.TooltipText","+{Value} дробящей брони",""
"prefix_1_StrikeDmg.TooltipText","+{Value} дробящего урона от оружия",""
"prefix_1_VitalityDmg.TooltipText","+{Value} урона здоровьем от оружия",""
"suffix_1_PerWeaponAilmentChance","+{Value}% базового шанса хвори от оружия",""
