"Key","SourceString","DevComment"
"item_type_weapon_blunt2h_ornate","Узорчатая палица",""
"item_type_weapon_bow2h","Лук",""
"item_type_weapon_bow2h_heavy","Тяжелый лук",""
"item_type_weapon_dagger","Кинжал",""
"item_type_weapon_dagger1h","Кинжал",""
"item_type_weapon_dagger1h_magic","Кристальный кинжал",""
"item_type_weapon_shield1h","Щит",""
"item_type_weapon_shield1h_heavy","Тяжелый щит",""
"item_type_weapon_shield1h_light","Легкий щит",""
"item_type_weapon_shield1h_magic","Энергощит",""
"item_type_weapon_spear1h","Копье",""
"item_type_weapon_spear1h_ornate","Тяжелое копье",""
"item_type_weapon_staff2h","Посох",""
"item_type_weapon_sword1h","Меч",""
"item_type_weapon_sword1h_magic","Энергомеч",""
"item_type_weapon_talisman1h","Талисман",""
"item_type_weapon_throwing1h","Метательное",""
"item_type_weapon_throwing1h_heavy","Тяжелое метательное",""
"item_type_weapon_throwing1h_magic","Метательная смесь",""
"dye_phial","Амфора",""
"dye_phial_nemesis_energy","Энергия Немезиды",""
"quest_item_added_notification","Новый предмет задания",""
"item_type_socketable_completed","Цельное",""
"item_type_socketable_incomplete","Осколок",""
"item_type_socketable_charm","Амулет",""
"item_type_socketable_relic","Реликвия",""
"damage_type_thermal_cold_damage","урона холодом",""
"damage_type_thermal_fire_damage","урона огнем",""
"damage_type_natural_lightning_damage","урона молнией",""
"damage_type_natural_poison_damage","урона ядом",""
"damage_type_universal_true_damage","истинного урона",""
"damage_type_universal_spirit_damage","урона духом",""
"damage_type_universal_energydrain_damage","похищения энергии",""
"damage_type_universal_vitalitydrain_damage","урона здоровью",""
"damage_type_physical_pierce_damage","колющего урона",""
"damage_type_physical_strike_damage","дробящего урона",""
"damage_type_thermal_cold_resistance","сопротивления холоду",""
"damage_type_thermal_fire_resistance","сопротивления огню",""
"damage_type_natural_lightning_resistance","сопротивления молнии",""
"damage_type_natural_poison_resistance","сопротивления яду",""
"damage_type_universal_true_resistance","истинного сопротивления",""
"damage_type_universal_spirit_resistance","сопротивления духу",""
"damage_type_universal_energydrain_resistance","сопротивления похищению энергии",""
"damage_type_universal_vitalitydrain_resistance","сопротивления здоровью",""
"damage_type_physical_pierce_resistance","колющего сопротивления",""
"damage_type_physical_strike_resistance","дробящего сопротивления",""
"armor_type_rogue_ca","Легкое",""
"armor_type_sorcerer_ck","Волшебное",""
"armor_type_battlemage_rk","Плакированное",""
"armor_type_fighter_fa","Среднее",""
"armor_type_knight_fm","Тяжелое",""
"armor_type_paladin_rm","Узорчатое",""
"tooltip_socketable_valid_targets","Can enchant:",""
"tooltip_socketable_completion_bonus","Completion Bonus:",""
"inventory_relicscharms","Relics and Charms",""
"damage_type_physical_pierce_armor","Колющая броня",""
"damage_type_physical_strike_armor","Дробящая броня",""
