"Key","SourceString","DevComment"
"blunt1h_normal_star_t1_nameMain","Шипастая дубина","Found in the base affixe in /affixes/implicits"
"blunt1h_normal_star_t2_nameAdjective","",""
"blunt1h_normal_star_t2_nameMain","Фланцевая дубина",""
"blunt1h_normal_star_t3_nameAdjective","",""
"blunt1h_normal_star_t3_nameMain","Моргенштерн",""
"blunt1h_normal_star_t4_nameAdjective","",""
"blunt1h_normal_star_t4_nameMain","Зубчатая дубина",""
"blunt1h_normal_hammer_t1_nameAdjective","",""
"blunt1h_normal_hammer_t1_nameMain","Колотушка",""
"blunt1h_normal_hammer_t2_nameAdjective","",""
"blunt1h_normal_hammer_t2_nameMain","Молот",""
"blunt1h_normal_hammer_t3_nameAdjective","",""
"blunt1h_normal_hammer_t3_nameMain","Боевой молот",""
"blunt1h_normal_hammer_t4_nameAdjective","",""
"blunt1h_normal_hammer_t4_nameMain","Вороний клюв",""
"blunt1h_normal_mace_t1_nameAdjective","",""
"blunt1h_normal_mace_t1_nameMain","Крушитель",""
"blunt1h_normal_mace_t2_nameAdjective","",""
"blunt1h_normal_mace_t2_nameMain","Зубчатая дубинка",""
"blunt1h_normal_mace_t3_nameAdjective","",""
"blunt1h_normal_mace_t3_nameMain","Ропалон",""
"blunt1h_normal_mace_t4_nameAdjective","",""
"blunt1h_normal_mace_t4_nameMain","Булава",""
"blunt2h_normal_all_flavortext","Медленный замах и простая концепция, но несомненная эффективность.","Found in the weapon file in /items"
"blunt2h_normal_star_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"blunt2h_normal_star_t1_nameMain","Шипастая булава","Found in the base affixe in /affixes/implicits"
"blunt2h_normal_star_t2_nameAdjective","",""
"blunt2h_normal_star_t2_nameMain","Заостренная булава",""
"blunt2h_normal_star_t3_nameAdjective","",""
"blunt2h_normal_star_t3_nameMain","Звездчатая булава",""
"blunt2h_normal_star_t4_nameAdjective","",""
"blunt2h_normal_star_t4_nameMain","Ограненная булава",""
"blunt2h_normal_hammer_t1_nameAdjective","",""
"blunt2h_normal_hammer_t1_nameMain","Кувалда",""
"blunt2h_normal_hammer_t2_nameAdjective","",""
"blunt2h_normal_hammer_t2_nameMain","Кувалда",""
"blunt2h_normal_hammer_t3_nameAdjective","",""
"blunt2h_normal_hammer_t3_nameMain","Боевой молот",""
"blunt2h_normal_hammer_t4_nameAdjective","",""
"blunt2h_normal_hammer_t4_nameMain","Титанический молот",""
"blunt2h_ornate_all_flavortext","Скипетр, наделенный мистической силой.",""
"blunt2h_ornate_mace_t1_nameAdjective","",""
"blunt2h_ornate_mace_t1_nameMain","Узорчатый скипетр",""
"blunt2h_ornate_mace_t2_nameAdjective","",""
"blunt2h_ornate_mace_t2_nameMain","Обитый скипетр",""
"blunt2h_ornate_mace_t3_nameAdjective","",""
"blunt2h_ornate_mace_t3_nameMain","Скипетр",""
"blunt2h_ornate_mace_t4_nameAdjective","",""
"blunt2h_ornate_mace_t4_nameMain","Боевой скипетр",""
"dagger_normal_all_flavortext","Бьет крайне быстро и точно.","Found in the weapon file in /items"
"dagger_normal_straight_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"dagger_normal_straight_t1_nameMain","Нож","Found in the base affixe in /affixes/implicits"
"dagger_normal_straight_t2_nameAdjective","",""
"dagger_normal_straight_t2_nameMain","Охотничий нож",""
"dagger_normal_straight_t3_nameAdjective","",""
"dagger_normal_straight_t3_nameMain","Параксифис",""
"dagger_normal_straight_t4_nameAdjective","",""
"dagger_normal_straight_t4_nameMain","Боевой нож",""
"dagger_normal_curvy_t1_nameAdjective","",""
"dagger_normal_curvy_t1_nameMain","Волнистый кинжал",""
"dagger_normal_curvy_t2_nameAdjective","",""
"dagger_normal_curvy_t2_nameMain","Листовой кинжал",""
"dagger_normal_curvy_t3_nameAdjective","",""
"dagger_normal_curvy_t3_nameMain","Ламина",""
"dagger_normal_curvy_t4_nameAdjective","",""
"dagger_normal_curvy_t4_nameMain","Ксифаки",""
"dagger_normal_assassin_t1_nameAdjective","",""
"dagger_normal_assassin_t1_nameMain","Изогнутый кинжал",""
"dagger_normal_assassin_t2_nameAdjective","",""
"dagger_normal_assassin_t2_nameMain","Серповидный кинжал",""
"dagger_normal_assassin_t3_nameAdjective","",""
"dagger_normal_assassin_t3_nameMain","Сидерион",""
"dagger_normal_assassin_t4_nameAdjective","",""
"dagger_normal_assassin_t4_nameMain","Дорис",""
"dagger_magic_all_flavortext","Говорят, что такие кинжалы были выкованы в ледяных глубинах Аида.",""
"dagger_magic_all_t1_nameAdjective","",""
"dagger_magic_all_t1_nameMain","Кристальный кинжал","should not drop T1"
"dagger_magic_all_t2_nameAdjective","",""
"dagger_magic_all_t2_nameMain","Кристальный кинжал",""
"dagger_magic_all_t3_nameAdjective","",""
"dagger_magic_all_t3_nameMain","Борейский нож",""
"dagger_magic_all_t4_nameAdjective","",""
"dagger_magic_all_t4_nameMain","Ледяное лезвие",""
"spear1h_normal_all_flavortext","Копья — излюбленное оружие воинов по всей Греции.","Found in the weapon file in /items"
"spear1h_normal_arrow_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"spear1h_normal_arrow_t1_nameMain","Копье","Found in the base affixe in /affixes/implicits"
"spear1h_normal_arrow_t2_nameAdjective","",""
"spear1h_normal_arrow_t2_nameMain","Дори",""
"spear1h_normal_arrow_t3_nameAdjective","",""
"spear1h_normal_arrow_t3_nameMain","Фрамея",""
"spear1h_normal_arrow_t4_nameAdjective","",""
"spear1h_normal_arrow_t4_nameMain","Фрамея","Placeholder, TDB"
"spear1h_normal_fork_t1_nameAdjective","",""
"spear1h_normal_fork_t1_nameMain","Гарпун",""
"spear1h_normal_fork_t2_nameAdjective","",""
"spear1h_normal_fork_t2_nameMain","Вилы",""
"spear1h_normal_fork_t3_nameAdjective","",""
"spear1h_normal_fork_t3_nameMain","Айхме",""
"spear1h_normal_fork_t4_nameAdjective","",""
"spear1h_normal_fork_t4_nameMain","Айхме","Placeholder, TDB"
"spear1h_ornate_all_flavortext","Тяжелое копье, украшенное магическими символами.",""
"spear1h_ornate_fork_t1_nameAdjective","",""
"spear1h_ornate_fork_t1_nameMain","Глефа",""
"spear1h_ornate_fork_t2_nameAdjective","",""
"spear1h_ornate_fork_t2_nameMain","Трезубец",""
"spear1h_ornate_fork_t3_nameAdjective","",""
"spear1h_ornate_fork_t3_nameMain","Фаларика",""
"spear1h_ornate_fork_t4_nameAdjective","",""
"spear1h_ornate_fork_t4_nameMain","Фаларика","Placeholder, TDB"
"spear1h_ornate_partizan_t1_nameAdjective","",""
"spear1h_ornate_partizan_t1_nameMain","Тяжелое копье",""
"spear1h_ornate_partizan_t2_nameAdjective","",""
"spear1h_ornate_partizan_t2_nameMain","Ксистон",""
"spear1h_ornate_partizan_t3_nameAdjective","",""
"spear1h_ornate_partizan_t3_nameMain","Пика",""
"spear1h_ornate_partizan_t4_nameAdjective","",""
"spear1h_ornate_partizan_t4_nameMain","Пика","Placeholder, TDB"
"sword1h_normal_all_flavortext","Излюбленное оружие гоплитов.","Found in the weapon file in /items"
"sword1h_normal_leaf_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"sword1h_normal_leaf_t1_nameMain","Ксифос","Found in the base affixe in /affixes/implicits"
"sword1h_normal_leaf_t2_nameAdjective","",""
"sword1h_normal_leaf_t2_nameMain","Гоплитский меч",""
"sword1h_normal_leaf_t3_nameAdjective","",""
"sword1h_normal_leaf_t3_nameMain","Листовой клинок",""
"sword1h_normal_leaf_t4_nameAdjective","",""
"sword1h_normal_leaf_t4_nameMain","Амфид",""
"sword1h_normal_straight_t1_nameAdjective","",""
"sword1h_normal_straight_t1_nameMain","Прямой меч",""
"sword1h_normal_straight_t2_nameAdjective","",""
"sword1h_normal_straight_t2_nameMain","Аор",""
"sword1h_normal_straight_t3_nameAdjective","",""
"sword1h_normal_straight_t3_nameMain","Спартанский меч",""
"sword1h_normal_straight_t4_nameAdjective","",""
"sword1h_normal_straight_t4_nameMain","Спата",""
"sword1h_normal_saber_t1_nameAdjective","",""
"sword1h_normal_saber_t1_nameMain","Эспадон",""
"sword1h_normal_saber_t2_nameAdjective","",""
"sword1h_normal_saber_t2_nameMain","Копис",""
"sword1h_normal_saber_t3_nameAdjective","",""
"sword1h_normal_saber_t3_nameMain","Махайра",""
"sword1h_normal_saber_t4_nameAdjective","",""
"sword1h_normal_saber_t4_nameMain","Фальката",""
"sword1h_magic_all_flavortext","Клинок, сотканный из магической энергии.",""
"sword1h_magic_all_t1_nameAdjective","",""
"sword1h_magic_all_t1_nameMain","Эфирный клинок","should not drop T1"
"sword1h_magic_all_t2_nameAdjective","",""
"sword1h_magic_all_t2_nameMain","Эфирный клинок",""
"sword1h_magic_all_t3_nameAdjective","",""
"sword1h_magic_all_t3_nameMain","Онтический меч",""
"sword1h_magic_all_t4_nameAdjective","",""
"sword1h_magic_all_t4_nameMain","Демонический клинок",""
"shield_light_all_flavortext","","Found in the weapon file in /items"
"shield_light_cutout_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"shield_light_cutout_t1_nameMain","Легкий щит","Found in the base affixe in /affixes/implicits"
"shield_light_cutout_t2_nameAdjective","",""
"shield_light_cutout_t2_nameMain","Пельтье",""
"shield_light_cutout_t3_nameAdjective","",""
"shield_light_cutout_t3_nameMain","Ратный щит",""
"shield_light_cutout_t4_nameAdjective","",""
"shield_light_cutout_t4_nameMain","Резной щит",""
"shield_light_round_t1_nameAdjective","",""
"shield_light_round_t1_nameMain","Круглый щит",""
"shield_light_round_t2_nameAdjective","",""
"shield_light_round_t2_nameMain","Эгида",""
"shield_light_round_t3_nameAdjective","",""
"shield_light_round_t3_nameMain","Тарго",""
"shield_light_round_t4_nameAdjective","",""
"shield_light_round_t4_nameMain","Парма",""
"shield_heavy_all_flavortext","Первая линия обороны каждого гоплита.",""
"shield_heavy_round_t1_nameAdjective","",""
"shield_heavy_round_t1_nameMain","Бронзовый щит",""
"shield_heavy_round_t2_nameAdjective","",""
"shield_heavy_round_t2_nameMain","Аспис",""
"shield_heavy_round_t3_nameAdjective","",""
"shield_heavy_round_t3_nameMain","Тисненый щит",""
"shield_heavy_round_t4_nameAdjective","",""
"shield_heavy_round_t4_nameMain","Тяжелый щит",""
"shield_heavy_tower_t1_nameAdjective","",""
"shield_heavy_tower_t1_nameMain","Башенный щит",""
"shield_heavy_tower_t2_nameAdjective","",""
"shield_heavy_tower_t2_nameMain","Тиреос",""
"shield_heavy_tower_t3_nameAdjective","",""
"shield_heavy_tower_t3_nameMain","Скутум",""
"shield_heavy_tower_t4_nameAdjective","",""
"shield_heavy_tower_t4_nameMain","Эгида",""
"bow_normal_all_flavortext","Благословение Аполлона позволяет стрелам бить точно в цель.","Found in the weapon file in /items"
"bow_normal_short_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"bow_normal_short_t1_nameMain","Короткий лук","Found in the base affixe in /affixes/implicits"
"bow_normal_short_t2_nameAdjective","",""
"bow_normal_short_t2_nameMain","Конный лук",""
"bow_normal_short_t3_nameAdjective","",""
"bow_normal_short_t3_nameMain","Токсо",""
"bow_normal_short_t4_nameAdjective","",""
"bow_normal_short_t4_nameMain","Скифский лук",""
"bow_normal_straight_t1_nameAdjective","",""
"bow_normal_straight_t1_nameMain","Лук",""
"bow_normal_straight_t2_nameAdjective","",""
"bow_normal_straight_t2_nameMain","Охотничий лук",""
"bow_normal_straight_t3_nameAdjective","",""
"bow_normal_straight_t3_nameMain","Прямой лук",""
"bow_normal_straight_t4_nameAdjective","",""
"bow_normal_straight_t4_nameMain","Ламинированный лук",""
"bow_heavy_all_flavortext","Для стрельбы из тяжелых луков требуется большая сила.",""
"bow_heavy_straight_t1_nameAdjective","",""
"bow_heavy_straight_t1_nameMain","Тяжелый лук",""
"bow_heavy_straight_t2_nameAdjective","",""
"bow_heavy_straight_t2_nameMain","Длинный лук",""
"bow_heavy_straight_t3_nameAdjective","",""
"bow_heavy_straight_t3_nameMain","Ратный лук",""
"bow_heavy_straight_t4_nameAdjective","",""
"bow_heavy_straight_t4_nameMain","Крепкий лук",""
"bow_heavy_recurvre_t1_nameAdjective","",""
"bow_heavy_recurvre_t1_nameMain","Изогнутый лук",""
"bow_heavy_recurvre_t2_nameAdjective","",""
"bow_heavy_recurvre_t2_nameMain","Рогатый лук",""
"bow_heavy_recurvre_t3_nameAdjective","",""
"bow_heavy_recurvre_t3_nameMain","Боевой лук",""
"bow_heavy_recurvre_t4_nameAdjective","",""
"bow_heavy_recurvre_t4_nameMain","Большой лук",""
"staff_magic_helix_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"staff_magic_helix_t1_nameMain","Завитый посох","Found in the base affixe in /affixes/implicits"
"staff_magic_helix_t2_nameAdjective","",""
"staff_magic_helix_t2_nameMain","Змеиный посох",""
"staff_magic_helix_t3_nameAdjective","",""
"staff_magic_helix_t3_nameMain","Спиральный посох",""
"staff_magic_helix_t4_nameAdjective","",""
"staff_magic_helix_t4_nameMain","Спиральный посох","Placeholder, TDB"
"staff_magic_tripod_t1_nameAdjective","",""
"staff_magic_tripod_t1_nameMain","Троякий посох",""
"staff_magic_tripod_t2_nameAdjective","",""
"staff_magic_tripod_t2_nameMain","Иконный посох",""
"staff_magic_tripod_t3_nameAdjective","",""
"staff_magic_tripod_t3_nameMain","Канделябр",""
"staff_magic_tripod_t4_nameAdjective","",""
"staff_magic_tripod_t4_nameMain","Канделябр","Placeholder, TDB"
"staff_magic_round_t1_nameAdjective","",""
"staff_magic_round_t1_nameMain","Крылатый посох",""
"staff_magic_round_t2_nameAdjective","",""
"staff_magic_round_t2_nameMain","Полумесячный посох",""
"staff_magic_round_t3_nameAdjective","",""
"staff_magic_round_t3_nameMain","Посох жреца",""
"staff_magic_round_t4_nameAdjective","",""
"staff_magic_round_t4_nameMain","Посох жреца","Placeholder, TDB"
"thrown_light_all_flavortext",".",""
"thrown_light_dagger_t1_nameAdjective","",""
"thrown_light_dagger_t1_nameMain",".",""
"thrown_light_dagger_t2_nameAdjective","",""
"thrown_light_dagger_t2_nameMain",".",""
"thrown_light_dagger_t3_nameAdjective","",""
"thrown_light_dagger_t3_nameMain",".",""
"thrown_light_dagger_t4_nameAdjective","",""
"thrown_light_dagger_t4_nameMain",".",""
"thrown_heavy_all_flavortext",".","Thrown weapons will be added later."
"thrown_heavy_axe_t1_nameAdjective","",""
"thrown_heavy_axe_t1_nameMain",".",""
"thrown_heavy_axe_t2_nameAdjective","",""
"thrown_heavy_axe_t2_nameMain",".",""
"thrown_heavy_axe_t3_nameAdjective","",""
"thrown_heavy_axe_t3_nameMain",".",""
"thrown_heavy_axe_t4_nameAdjective","",""
"thrown_heavy_axe_t4_nameMain",".",""
"thrown_heavy_discus_t1_nameAdjective","",""
"thrown_heavy_discus_t1_nameMain",".",""
"thrown_heavy_discus_t2_nameAdjective","",""
"thrown_heavy_discus_t2_nameMain",".",""
"thrown_heavy_discus_t3_nameAdjective","",""
"thrown_heavy_discus_t3_nameMain",".",""
"thrown_heavy_discus_t4_nameAdjective","",""
"thrown_heavy_discus_t4_nameMain",".",""
"thrown_magic_all_flavortext",".",""
"thrown_magic_vial_t1_nameAdjective","",""
"thrown_magic_vial_t1_nameMain",".",""
"thrown_magic_vial_t2_nameAdjective","",""
"thrown_magic_vial_t2_nameMain",".",""
"thrown_magic_vial_t3_nameAdjective","",""
"thrown_magic_vial_t3_nameMain",".",""
"thrown_magic_vial_t4_nameAdjective","",""
"thrown_magic_vial_t4_nameMain",".",""
"talisman_normal_chains_t1_nameAdjective","","Split names into Adjective+Main if 'Fire' etc sounds ok in between rather than in front."
"talisman_normal_chains_t1_nameMain","Колокольчик","Found in the base affixe in /affixes/implicits"
"talisman_normal_chains_t2_nameAdjective","",""
"talisman_normal_chains_t2_nameMain","Маятник",""
"talisman_normal_chains_t3_nameAdjective","",""
"talisman_normal_chains_t3_nameMain","Талисман",""
"talisman_normal_chains_t4_nameAdjective","",""
"talisman_normal_chains_t4_nameMain","Филактерия",""
"talisman_normal_vase_t1_nameAdjective","",""
"talisman_normal_vase_t1_nameMain","Ваза",""
"talisman_normal_vase_t2_nameAdjective","",""
"talisman_normal_vase_t2_nameMain","Вместилище",""
"talisman_normal_vase_t3_nameAdjective","",""
"talisman_normal_vase_t3_nameMain","Сосуд",""
"talisman_normal_vase_t4_nameAdjective","",""
"talisman_normal_vase_t4_nameMain","Реликварий",""
"talisman_normal_censer_t1_nameAdjective","",""
"talisman_normal_censer_t1_nameMain","Кадило",""
"talisman_normal_censer_t2_nameAdjective","",""
"talisman_normal_censer_t2_nameMain","Жаровня",""
"talisman_normal_censer_t3_nameAdjective","",""
"talisman_normal_censer_t3_nameMain","Курильница",""
"talisman_normal_censer_t4_nameAdjective","",""
"talisman_normal_censer_t4_nameMain","Кадило",""
"talisman_normal_cunning_flavortext","Ритуальные предметы даруютогромную силу тем, кто умеет ими пользоваться.",""
"talisman_normal_resolve_flavortext","Эссенция внутри помогает сосредоточиться.",""
"staff_magic_fire_flavortext","Этот посох направляет огненные силы земли.",""
"staff_magic_cold_flavortext","Этот посох направляет ледяные силы моря.",""
"staff_magic_poison_flavortext","Этот посох направляет ядовитые силы природы.",""
"staff_magic_spirit_flavortext","Посох, пропитанный силой Аида.",""
"staff_magic_physical_flavortext","Необычный посох, испускающий саму мощь.",""
"staff_magic_lightning_flavortext","Этот посох направляет электрические силы облаков.",""
"axe1h_normal_alt_flavortext_lightning","Топор, пропитанный силой грозы.",""
"blunt1h_normal_alt_flavortext_fire","Бьет словно пылающий валун.",""
"dagger_normal_alt_flavortext_poison","Клинок убийцы, покрытый паучьим ядом.",""
"dagger_normal_alt_flavortext_lightning","Бьет так же быстро, как и молния.",""
"spear1h_normal_alt_flavortext_lightning","Ловкое копье, трещащее молниями.",""
"spear1h_normal_alt_flavortext_poison","Те, кого пронзили отравленным копьем, редко выживают, чтобы рассказать об этом.",""
"spear1h_ornate_alt_flavortext_cold","Наконечник этого копья ужасно холодный на ощупь.",""
"spear1h_ornate_alt_flavortext_fire","Горящее копье, применяемое для пронзания и сжигания врагов.",""
"bow_heavy_alt_flavortext_fire","Превращает врагов в горящие игольницы.",""
"bow_heavy_alt_flavortext_cold","Ледяная смерть издалека.",""
"bow_normal_alt_flavortext_poison","Пораженная отравленной стрелой добыча не сможет уйти далеко.",""
"bow_normal_alt_flavortext_lightning","Стрелы бьют с небес, словно молнии.",""
