"Key","SourceString","DevComment"
"01_ff_s_hks_bull_coin_description","Старинная монета из забытой эпохи, найденная на пляже, куда меня выбросило на берег.",""
"01_ff_s_hks_bull_coin_flavor","Излучает какое-то странное тепло…",""
"01_ff_s_hks_bull_coin_name","Крупная монета быка",""
"01_ff_s_hks_bull_faced_coin_description","Старинная монета из забытой эпохи, найденная на пляже, куда меня выбросило на берег.",""
"01_ff_s_hks_bull_faced_coin_flavor","Излучает какое-то странное тепло…",""
"01_ff_s_hks_bull_faced_coin_name","Крупная монета героя",""
"01_ff_s_hks_serpent_coin_description","Старинная монета из забытой эпохи, найденная на пляже, куда меня выбросило на берег.",""
"01_ff_s_hks_serpent_coin_flavor","Излучает какое-то странное тепло…",""
"01_ff_s_hks_serpent_coin_name","Крупная монета змеи",""
"01_ff_s_hs_caduceus_description","Наконечник выглядит так, будто предназначен для вставки в гнездо.",""
"01_ff_s_hs_caduceus_flavor","Символ Гермеса — крылатый посох, обвитый двумя змеями.",""
"01_ff_s_hs_caduceus_name","Кадуцей",""
"01_ff_s_mc_chicory_description","Любимое лакомство коров Столоса.",""
"01_ff_s_mc_chicory_flavor","Зеленый, свежий и вкусный.",""
"01_ff_s_mc_chicory_name","Цикорий",""
"01_ff_s_mc_sobrietypotion_description","Зелье, сваренное для отрезвления Столоса.",""
"01_ff_s_mc_sobrietypotion_flavor","Пахнет свежими травами и мятой.",""
"01_ff_s_mc_sobrietypotion_name","Настойка ясности",""
"01_ff_s_mi_shiny_stone_description","Знак дружбы между человеком и чудовищем.",""
"01_ff_s_mi_shiny_stone_flavor","Этот камень красивый, но не выглядит особенно ценным.",""
"01_ff_s_mi_shiny_stone_name","Блестящий камень",""
"01_ff_s_ng_moly_description","Восстанавливает то, что было превращено во что-то иное.",""
"01_ff_s_ng_moly_flavor","Боги называют его Моли, опасным для смертного человека, чтобы вырвать из земли, но не для бессмертных богов.",""
"01_ff_s_ng_moly_name","Корень моли",""
"01_ff_s_ng_naiads_lily_description","Красота этого цветка способна довести до отчаяния даже самое стойкое сердце. У какого волшебного существа он был украден?",""
"01_ff_s_ng_naiads_lily_flavor","Чем дольше смотришь, тем труднее отвести взгляд...",""
"01_ff_s_ng_naiads_lily_name","Священная лилия",""
"01_ff_s_wcs_phantom_spider_item_description","Алхимический ингредиент.",""
"01_ff_s_wcs_phantom_spider_item_flavor","Липкие останки волшебного паука.",""
"01_ff_s_wcs_phantom_spider_item_name","Паучьи выделения",""
"01_ff_sss_smoke_signal_key_description","Ключ, найденный среди ихтианских дымовых сигналов.",""
"01_ff_sss_smoke_signal_key_flavor","Простой железный ключ.",""
"01_ff_sss_smoke_signal_key_name","Ключ",""
"01_ff_swr_wedding_rings_description","Два медных кольца, символизирующие любовь.",""
"01_ff_swr_wedding_rings_flavor","Покрыты коркой из морской соли и каплями крови.",""
"01_ff_swr_wedding_rings_name","Обручальные кольца",""
"02_nb_m_mr_crystal_debris_description","Светящийся кристалл, найденный в микенских руинах.",""
"02_nb_m_mr_crystal_debris_flavor","Пульсирует волнами тепла.",""
"02_nb_m_mr_crystal_debris_name","Кристалл",""
"02_nb_mtm_mycenian_treasure_map_description","Приблизительная карта для поиска золотого клада королевы Эраны.",""
"02_nb_mtm_mycenian_treasure_map_flavor","Грубый пергамент с наспех нарисованной картой и нацарапанными пометками.",""
"02_nb_mtm_mycenian_treasure_map_golden_skeleton_head_description","Череп золотого скелета.",""
"02_nb_mtm_mycenian_treasure_map_golden_skeleton_head_flavor","Холодный на ощупь.",""
"02_nb_mtm_mycenian_treasure_map_golden_skeleton_head_name","Золотой череп",""
"02_nb_mtm_mycenian_treasure_map_name","Карта сокровищ",""
"02_nb_s_ae_cabbage_description","Хелонис запросил это на обед.",""
"02_nb_s_ae_cabbage_flavor","Свежая и хрустящая капуста.",""
"02_nb_s_ae_cabbage_name","Капуста",""
"02_nb_s_ae_prison_key_description","Ключ, найденный в старой микенской тюрьме.",""
"02_nb_s_ae_prison_key_flavor","Холодное железо ключа имеет вековую историю.",""
"02_nb_s_ae_prison_key_name","Ключ от клетки",""
"02_nb_s_ch_crab_shell_description","Горго, охотница-торговка в лагере потерпевшей кораблекрушение команды, наверняка захочет это увидеть.",""
"02_nb_s_ch_crab_shell_flavor","Уникальный кусочек скорлупы крабового яйца.",""
"02_nb_s_ch_crab_shell_name","Крабья скорлупа",""
"02_nb_s_cp_cage_key_description","Открывает клетку пирата.",""
"02_nb_s_cp_cage_key_flavor","Грубо сделанный ключ.",""
"02_nb_s_cp_cage_key_name","Ключ от клетки",""
"02_nb_s_gd_lost_toy_description","Старый сувенир, принадлежавший Каллию из Приюта путешественников.",""
"02_nb_s_gd_lost_toy_flavor","Любимая игрушка ребенка.",""
"02_nb_s_gd_lost_toy_name","Потерянная игрушка",""
"02_nb_s_is_ichthian_sacrifice_item_1_description","Необычная находка, найденная возле жертвенного омута ихтианов.",""
"02_nb_s_is_ichthian_sacrifice_item_1_flavor","Череп с вырезанной на нем небольшой руной. Возможно, часть жертвоприношения.",""
"02_nb_s_is_ichthian_sacrifice_item_1_name","Ихтианский череп",""
"02_nb_s_is_ichthian_sacrifice_item_2_description","Необычная находка, найденная возле жертвенного омута ихтианов.",""
"02_nb_s_is_ichthian_sacrifice_item_2_flavor","Искусно отрубленная рука. Сойдет за мрачное подношение.",""
"02_nb_s_is_ichthian_sacrifice_item_2_name","Ихтианский коготь",""
"02_nb_s_is_ichthian_sacrifice_item_3_description","Необычная находка, найденная возле жертвенного омута ихтианов.",""
"02_nb_s_is_ichthian_sacrifice_item_3_flavor","Кости этой ноги пульсируют энергией. Дар?",""
"02_nb_s_is_ichthian_sacrifice_item_3_name","Ихтианская лапа",""
"02_nb_s_lucky_coin_description","Такие монеты микенцы использовали на удачу.",""
"02_nb_s_lucky_coin_flavor","Древняя бронзовая монета, отполированная множеством рук.",""
"02_nb_s_lucky_coin_name","Бронзовая монета",""
"02_nb_s_poseidon_riddle_chest_key_description","Ключ, найденный в руинах возле статуи Посейдона.",""
"02_nb_s_poseidon_riddle_chest_key_flavor","Похоже, он открывает что-то ценное...",""
"02_nb_s_poseidon_riddle_chest_key_name","Ключ от сундука",""
"02_nb_ts_three_sisters_golden_apple_description","Три говорящие статуи спорили об этом...",""
"02_nb_ts_three_sisters_golden_apple_flavor","Яблоко из чистого золота.",""
"02_nb_ts_three_sisters_golden_apple_name","Золотое яблоко",""
"03_ap_m_ca_incense_energy_regen_description","Grants more energy regeneration, but slower movement, when thrown into the ritual fire for the Contest of Champions.",""
"03_ap_m_ca_incense_energy_regen_flavor","Sweet-smelling incense used in centaur rituals.",""
"03_ap_m_ca_incense_energy_regen_name","Styrax",""
"03_ap_m_ca_incense_magical_damage_description","Grants more elemental damage, but less energy, when thrown into the ritual fire for the Contest of Champions.",""
"03_ap_m_ca_incense_magical_damage_flavor","Hardened, gummy incense used in centaur rituals.",""
"03_ap_m_ca_incense_magical_damage_name","Frankincense",""
"03_ap_m_ca_incense_magical_resistance_description","Grants more elemental resistances, but less elemental damage, when thrown into the ritual fire for the Contest of Champions.",""
"03_ap_m_ca_incense_magical_resistance_flavor","Smoky, spicy resin used in centaur rituals.",""
"03_ap_m_ca_incense_magical_resistance_name","Myrrh",""
"03_ap_m_ca_iron_physical_armor_description","Grants more defense, but less offense, when thrown into the ritual fire for the Contest of Champions.",""
"03_ap_m_ca_iron_physical_armor_flavor","A blunt piece of iron used in centaur rituals.",""
"03_ap_m_ca_iron_physical_armor_name","Blunt Iron",""
"03_ap_m_ca_iron_physical_attack_speed_description","Grants faster attacks, but slower movement, when thrown into the ritual fire for the Contest of Champions.",""
"03_ap_m_ca_iron_physical_attack_speed_flavor","A heavy lump of iron used in centaur rituals.",""
"03_ap_m_ca_iron_physical_attack_speed_name","Heavy Iron",""
"03_ap_m_ca_iron_physical_damage_description","Grants more offense, but less defense, when thrown into the ritual fire for the Contest of Champions",""
"03_ap_m_ca_iron_physical_damage_flavor","A piece of jagged iron used in centaur rituals.",""
"03_ap_m_ca_iron_physical_damage_name","Jagged Iron",""
"03_ap_m_cc_sewers_key_name","Канализационный ключ",""
"03_ap_m_ix_blood_of_ixion_description","A vial of blood taken from King Ixion.",""
"03_ap_m_ix_blood_of_ixion_flavor","The blood bubbles with strange heat...",""
"03_ap_m_ix_blood_of_ixion_name","Кровь Иксиона",""
"03_ap_m_ix_palace_key_description","Opens the way into Ixion\'s ruined palace.",""
"03_ap_m_ix_palace_key_flavor","An ancient key from a bygone era.",""
"03_ap_m_ix_palace_key_name","Ixion\'s Palace Key",""
"03_ap_m_ts_sewers_lever_handle_description","An old handle.",""
"03_ap_m_ts_sewers_lever_handle_flavor","This must slot in somewhere...",""
"03_ap_m_ts_sewers_lever_handle_name","Lever Handle",""
"03_ap_s_as_blood_of_ares_description","Can be activated by a scholar of warfare.",""
"03_ap_s_as_blood_of_ares_flavor","Distilled essence of a sacrifice, blessed by a god.",""
"03_ap_s_as_blood_of_ares_name","Кровь Ареса",""
"03_ap_s_br_incense_flavor","Incense found on a priest\'s corpse. Used to calm the dead.",""
"03_ap_s_br_incense_name","Старый ладан",""
"03_ap_s_cg_rebel_banner_description","Can be used to gain the attention of certain lost souls.",""
"03_ap_s_cg_rebel_banner_flavor","The battle flag of a defeated regiment.",""
"03_ap_s_cg_rebel_banner_name","Знамя потерянного полка",""
"03_ap_s_co_cornucopia_horn_description","Can be given to someone who will feed the hungry of Tegea.",""
"03_ap_s_co_cornucopia_horn_flavor","Demeter\'s legendary horn of food that never empties.",""
"03_ap_s_co_cornucopia_horn_name","Рог изобилия",""
"03_ap_s_os_daedalus_ore_description","Can be given to Daidalos in Olympos",""
"03_ap_s_os_daedalus_ore_flavor","A rare material used in constructing ancient shrines and other heavenly items.",""
"03_ap_s_os_daedalus_ore_name","Ethereal Ore",""
"03_ap_s_rs_resistance_emblem_description","Can be given to a leader of these troops",""
"03_ap_s_rs_resistance_emblem_flavor","A symbol of the rebellion with a peacock scratched into the back side.",""
"03_ap_s_rs_resistance_emblem_name","Rebel Medallion",""
"03_ap_s_wg_wolf_skull_description","Череп волка.",""
"03_ap_s_wg_wolf_skull_flavor","Old, faded bone from a long-dead beast.",""
"03_ap_s_wg_wolf_skull_name","Волчий череп",""
"03_ap_s_wg_wolfghost_skull_description","Череп волка.",""
"03_ap_s_wg_wolfghost_skull_flavor","Old, faded bone from a long-dead beast.",""
"03_ap_s_wg_wolfghost_skull_name","Волчий череп",""
"03_ap_s_ww_leandros_key_description","It belonged to a man who was recently cursed as a wolf for sacrificing his family.",""
"03_ap_s_ww_leandros_key_flavor","Простой ключ.",""
"03_ap_s_ww_leandros_key_name","Leandros\'s Key",""
"03_cc1_s_as_prison_key_description","Opens the Ares Temple crypt.",""
"03_cc1_s_as_prison_key_flavor","A blood-covered key to the crypt under Ares\'s Temple ruins",""
"03_cc1_s_as_prison_key_name","Ares Temple Crypt Key",""
"03_cc1_s_as_ruins_sanctum_key_description","Opens the Sanctum of the Ares Temple ruined temple catacombs.",""
"03_cc1_s_as_ruins_sanctum_key_flavor","An old key.",""
"03_cc1_s_as_ruins_sanctum_key_name","Temple Sanctum Key",""
"04_hl_s_dp_key_name","Sykara\'s Blood Vow",""
"04_hl_s_np_blood_vow_name","Sykara\'s Blood Vow",""
"boss_repeat_aristomenes_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_aristomenes_flavor","Череп павшего героя прошлых веков. Пульсирует странной силой.",""
"boss_repeat_aristomenes_name","Череп Аристомена",""
"boss_repeat_dysepilogos_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_dysepilogos_flavor","Амулет с надписью: «Не гневайся на судьбу, любовь моя. В Элизиуме мы встретимся вновь».",""
"boss_repeat_dysepilogos_name","Амулет Дизепилогоса",""
"boss_repeat_gryphon_nb_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_gryphon_nb_flavor","Перо, вырванное из тела побежденного грифона.",""
"boss_repeat_gryphon_nb_name","Перо Аякса Великолепного",""
"boss_repeat_hippocampus_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_hippocampus_flavor","Фрагмент кости Гиппокампуса, похожий на коралл.",""
"boss_repeat_hippocampus_name","Позвонок Гиппокампуса",""
"boss_repeat_ichthian_general_locked_flavor","Зуб, вырванный из челюсти ихтианского короля. Пульсирует странной силой.",""
"boss_repeat_ichthian_general_locked_name","Зуб Короля Приливов",""
"boss_repeat_ichthian_general_unlocked_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_ichthian_general_unlocked_flavor","Зуб, вырванный из челюсти ихтианского короля.",""
"boss_repeat_ichthian_general_unlocked_name","Зуб Короля Приливов",""
"boss_repeat_pan_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_pan_flavor","Кусок рога Бога дикой природы, отрубленный в бою.",""
"boss_repeat_pan_name","Рог Пана",""
"boss_repeat_skirion_locked_flavor","Пучок волос с чудовищного тела Скирона. Пульсирует странной силой.",""
"boss_repeat_skirion_locked_name","Грива Скирона",""
"boss_repeat_skirion_unlocked_flavor","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_skirion_unlocked_name","Чешуйка Сциллы",""
"boss_repeat_skylla_locked_flavor","Чешуйка с чудовищного тела Сциллы. Пульсирует странной силой.",""
"boss_repeat_skylla_locked_name","Чешуйка Сциллы",""
"boss_repeat_skylla_unlocked_description","Можно использовать для открытия воспоминаний о бое на ритуальных святилищах.",""
"boss_repeat_skylla_unlocked_flavor","Чешуйка с чудовищного тела Сциллы.",""
"boss_repeat_skylla_unlocked_name","Чешуйка Сциллы",""
