"Key","SourceString","DevComment"
"da_quest_01_ff_m_bs_rizons_recruitment.m_Objectives(4).m_Objectives.Description","Поговорите с лохагосом Ризоном",""
"da_quest_01_ff_m_bs_rizons_recruitment.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Присоединитесь к ополчению, чтобы получить доступ к затопленным угодьям",""
"da_quest_01_ff_m_bs_rizons_recruitment.m_QuestInformation(1).m_QuestInformation.HighVisionGoal","Никто не может подняться на лифте из Пиргоса, если не состоит в ополчении. Мне следует подумать о вступлении в ополчение, чтобы я мог [искать Глаукуса]...",""
"da_quest_01_ff_m_bs_rizons_recruitment.m_QuestInformation(2).m_QuestInformation.Summary","Из-за ихтианской угрозы лифт Пиргоса закрыт для всех, кроме ополченцев. Мне нужно вступить в ополчение, если я хочу [продолжить поиски].",""
"da_quest_01_ff_embers_of_the_night.m_Title","Старинные угли",""
"da_quest_01_ff_embers_of_the_night.m_HighVisionGoal","Найдите применение уголькам ночи",""
"da_quest_01_ff_embers_of_the_night.m_CompletedGoal","Я обменял угольки ночи на награды у Ианты",""
"da_quest_01_ff_embers_of_the_night.m_Summary","Я нашел Угольки ночи, странные скопления магии, пульсирующие темной энергией. Они кажутся ценными, возможно, кто-то в Пиргосе заинтересуется ими.",""
"da_quest_01_ff_embers_of_the_night.m_CompletedSummary","Я нашел старушку по имени Ианта, которая изучает микенцев. Она дала мне вознаграждение в обмен на Угольки ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(0).m_Objectives.Description","Найдите кого-то, кто знает про угольки ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(1).m_Objectives.Description","Найдите уголек ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(2).m_Objectives.Description","Вернитесь к Ианте с угольком ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(3).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(4).m_Objectives.Description","Вернитесь к Ианте с первой партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(5).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(6).m_Objectives.Description","Вернитесь к Ианте со второй партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(7).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(8).m_Objectives.Description","Вернитесь к Ианте с третьей партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(9).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(10).m_Objectives.Description","Вернитесь к Ианте с четвертой партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(11).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(12).m_Objectives.Description","Вернитесь к Ианте с пятой партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(13).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(14).m_Objectives.Description","Вернитесь к Ианте с шестой партией угольков ночи.",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(15).m_Objectives.Description","Найдите 30 угольков ночи",""
"da_quest_01_ff_embers_of_the_night.m_Objectives(16).m_Objectives.Description","Вернитесь к Ианте с седьмой партией угольков ночи.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Title","В поисках морского бога",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_HighVisionGoal","Мне следует отправиться в храм Главка и попросить бога помочь мне добраться до храма Мойр.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_CompletedGoal","Похоже, что бог Главк покинул этот регион.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Summary","Мне нужно поговорить с Мойрами о том, почему Немезида охотится на меня, но только бог может привести меня к ним. Арион верит, что его старый друг, бог Главк, может помочь, поэтому я ищу Главка в его храме.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_CompletedSummary","Храм Главка находился в ужасном состоянии. Ихтианы обнаружили в крипте храма Ихор титана и пытались принести ему в жертву жрицу Главка. Я поглотил ихор и освободил жрицу, но она не смогла призвать Главка. Похоже, бог действительно пропал. Я должен найти другой способ добраться до Мойр.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(0).m_Objectives.Description","Отправляйтесь в храм Главка",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(1).m_Objectives.Description","Поговорите с Филоном",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(2).m_Objectives.Description","Найдите пленников",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(3).m_Objectives.Description","Освободите заключенного",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(4).m_Objectives.Description","Войдите в склеп",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(5).m_Objectives.Description","Найдите жрицу",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(6).m_Objectives.Description","Прикоснитесь к ихору титана",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(7).m_Objectives.Description","Победите врагов",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(8).m_Objectives.Description","Проверьте жрицу",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(9).m_Objectives.Description","Прикоснитесь к ихору титана",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(10).m_Objectives.Description","Покиньте склеп",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_Objectives(11).m_Objectives.Description","Поговорите со жрицей",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Ихтиане захватили храм и взяли пленных. Я должен найти и освободить их.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_QuestInformation(1).m_QuestInformation.HighVisionGoal","Ихтиане захватили жрицу Главка. Я должен освободить ее.",""
"da_quest_01_ff_m_ds_desecrated_shrine.m_QuestInformation(2).m_QuestInformation.HighVisionGoal","Я освободил жрицу. Она призовет для меня Главка. Я должен встретиться с ней в храме.",""
"da_quest_01_ff_m_moc_moirai_cave.m_Title","Шепот Мойры",""
"da_quest_01_ff_m_moc_moirai_cave.m_HighVisionGoal","Поговорите с Мойрами",""
"da_quest_01_ff_m_moc_moirai_cave.m_CompletedGoal","Я поговорил с Мойрами.",""
"da_quest_01_ff_m_moc_moirai_cave.m_Summary","Аристоноя сказала мне, что единственная надежда выжить против Немезиды — обратиться к Судьбам. Пришло время встретиться с ними.",""
"da_quest_01_ff_m_moc_moirai_cave.m_CompletedSummary","Я посоветовался с Судьбами, и они дали мне пророчество, а также специальную амфору, которая позволит мне поглотить энергию Немезиды.",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(0).m_Objectives.Description","Встретьтесь с Главком в северном горном массиве",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(1).m_Objectives.Description","Войдите в храм Мойры",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(2).m_Objectives.Description","Найдите путь через храм",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(3).m_Objectives.Description","Убейте всех предвестников Немезиды",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(4).m_Objectives.Description","Осмотрите статую",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(5).m_Objectives.Description","Выясните причину появления войск Немезиды в храме",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(6).m_Objectives.Description","Найдите путь в глубины храма",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(7).m_Objectives.Description","Поищите другой путь через храм",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(8).m_Objectives.Description","Осмотрите светящуюся статую",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(9).m_Objectives.Description","Следуйте по тропинке через пещеру",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(10).m_Objectives.Description","Следуйте указаниям Мойр",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(11).m_Objectives.Description","Покиньте пещерный проход",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(12).m_Objectives.Description","Победите предвестников Немезиды",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(13).m_Objectives.Description","Подойдите к ихору титана",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(14).m_Objectives.Description","Прикоснитесь к ихору титана",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(15).m_Objectives.Description","Завершите божественное испытание",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(16).m_Objectives.Description","Поглотите божественную энергию",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(17).m_Objectives.Description","Активируйте статую",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(18).m_Objectives.Description","Покиньте храмовое подземелье",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(19).m_Objectives.Description","Найдите путь через храм",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(20).m_Objectives.Description","Победите падшего чемпиона",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(21).m_Objectives.Description","Войдите в портал",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(22).m_Objectives.Description","Поговорите с Мойрами",""
"da_quest_01_ff_m_moc_moirai_cave.m_Objectives(23).m_Objectives.Description","Возьмите амфору",""
"da_quest_01_ff_m_vy_vineyard.m_Title","Дикий бог",""
"da_quest_01_ff_m_vy_vineyard.m_HighVisionGoal","Я должен обратиться за помощью к богу Пану в его винограднике.",""
"da_quest_01_ff_m_vy_vineyard.m_Summary","Мне все еще нужна помощь бога, чтобы добраться до храма Мойр, чтобы узнать пророчество, из-за которого Немезида охотится за мной. Главк покинул эти края, но бог Пан живет в винограднике на севере. Возможно, он сможет мне помочь?",""
"da_quest_01_ff_m_vy_vineyard.m_CompletedSummary","Старик Филон все это время был замаскированным Главком! Он согласился помочь мне войти в храм Мойр. Пан оказался хитрецом, который пытался заманить меня в ловушку и убить, но я отбился от него. Однако я не думаю, что видел его в последний раз.",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(0).m_Objectives.Description","Войдите в виноградник Пана",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(1).m_Objectives.Description","Попросите Пана помочь добраться до Мойр",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(2).m_Objectives.Description","Войдите в пещеру Пана",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(3).m_Objectives.Description","Завершите ритуал в пещере Пана",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(4).m_Objectives.Description","Уничтожьте ритуальную жаровню",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(5).m_Objectives.Description","Выйдите из пещеры и встретьтесь с Паном в его святилище на вершине холма",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(6).m_Objectives.Description","Победите Пана",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(7).m_Objectives.Description","Поговорите с Паном",""
"da_quest_01_ff_m_vy_vineyard.m_Objectives(8).m_Objectives.Description","Поговорите с Главком",""
"da_quest_01_ff_m_vy_vineyard.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Пан напал на меня! Я должен победить его.",""
"da_quest_01_ff_m_vy_vineyard.m_QuestInformation(1).m_QuestInformation.HighVisionGoal","Я победил Пана. Поможет ли он мне теперь добраться до Мойр?",""
"da_quest_01_ff_s_ct_crab_threat.m_Title","Гнездо крабов",""
"da_quest_01_ff_s_ct_crab_threat.m_HighVisionGoal","Я должен уничтожить гнездо крабов, чтобы ихтианы не смогли больше разводить крабов",""
"da_quest_01_ff_s_ct_crab_threat.m_CompletedGoal","Я разрушил гнездо крабов и доложил пентеконтору Лайнусу.",""
"da_quest_01_ff_s_ct_crab_threat.m_Summary","Ихтианы разводят крабов на затопленных полях. Эти твари представляют угрозу и скоро захлестнут фермы, если я ничего не предприму.",""
"da_quest_01_ff_s_ct_crab_threat.m_CompletedSummary","Гнездо крабов уничтожено, а интендант анклава смог использовать кусок крабового панциря, чтобы укрепить защитников анклава.",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(0).m_Objectives.Description","Найдите крабье гнездо",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(1).m_Objectives.Description","Уничтожьте большое скопление крабовых яиц",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(2).m_Objectives.Description","Убейте матерь крабов",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(3).m_Objectives.Description","Возьмите трофей краба",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(4).m_Objectives.Description","Сообщите о разрушении гнезда крабов",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(5).m_Objectives.Description","Принесите скорлупу для пентеконтора Лайнуса",""
"da_quest_01_ff_s_ct_crab_threat.m_Objectives(6).m_Objectives.Description","Поговорите с интендантом",""
"da_quest_01_ff_s_ct_crab_threat.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Я нашел кусок крабового панциря. Он крепкий. Интересно, может, кому-то в анклаве он пригодится?",""
"da_quest_01_ff_s_ed_enclave_defense.m_Title","Защита Анклава",""
"da_quest_01_ff_s_ed_enclave_defense.m_HighVisionGoal","Я должен поддерживать защитников анклава, где только могу.",""
"da_quest_01_ff_s_ed_enclave_defense.m_CompletedGoal","Анклав в безопасности. Пока что.",""
"da_quest_01_ff_s_ed_enclave_defense.m_Summary","Ситуация в анклаве беженцев, расположенном посреди фермерских угодий, нестабильна. Ихтианы атакуют с южных ворот, и ополченцам с трудом удается их сдерживать.",""
"da_quest_01_ff_s_ed_enclave_defense.m_CompletedSummary","Я помогал ополченцам защищать южные ворота анклава, давая им время укрепить оборону и перевести дух.",""
"da_quest_01_ff_s_ed_enclave_defense.m_Objectives(0).m_Objectives.Description","Защитите юго-восточные ворота",""
"da_quest_01_ff_s_ed_enclave_defense.m_Objectives(1).m_Objectives.Description","Юго-восточные ворота свободны. Доложите об этом пентеконтору Лайнусу",""
"da_quest_01_ff_s_ed_enclave_defense.m_Objectives(2).m_Objectives.Description","Защитите юго-западные ворота",""
"da_quest_01_ff_s_ed_enclave_defense.m_Objectives(3).m_Objectives.Description","Юго-западные ворота свободны. Доложите об этом пентеконтору Лайнусу",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Title","Змея Горгона",""
"da_quest_01_ff_s_gns_gorgon_snake.m_HighVisionGoal","Спасите Иссу",""
"da_quest_01_ff_s_gns_gorgon_snake.m_CompletedGoal","Я убил змею Горгону и спас Иссу.",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Summary","Иссу укусила змея Горгона, и она медленно превращается в камень! Лалаж сказала, что думает, что сварить лекарство из ее крови может получиться...",""
"da_quest_01_ff_s_gns_gorgon_snake.m_CompletedSummary","Иссу укусила змея Горгона, и она начала превращаться в камень. Мне удалось найти и убить змею, а Лалаж сварила из ее крови лекарство.",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Objectives(0).m_Objectives.Description","Поговорите с Лалаж",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Objectives(1).m_Objectives.Description","Найдите змею Горгону",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Objectives(2).m_Objectives.Description","Убейте змею Горгону и получите ее кровь",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Objectives(3).m_Objectives.Description","Принесите змеиную кровь для Лалаж",""
"da_quest_01_ff_s_gns_gorgon_snake.m_Objectives(4).m_Objectives.Description","Дайте Иссе лекарство от змеиного яда",""
"da_quest_01_ff_s_gs_statue_pieces.m_Title","Разбитый бог",""
"da_quest_01_ff_s_gs_statue_pieces.m_HighVisionGoal","Соберите статую Главка",""
"da_quest_01_ff_s_gs_statue_pieces.m_CompletedGoal","Я нашел все части статуи и собрал ее заново.",""
"da_quest_01_ff_s_gs_statue_pieces.m_Summary","Статуя Главка была разбита на куски во время наводнения. Если я найду все части и соберу их у основания статуи, местные жители наверняка будут мне благодарны.",""
"da_quest_01_ff_s_gs_statue_pieces.m_CompletedSummary","Я собрал статую Главка, чтобы вернуть надежду местным жителям, отчаявшимся из-за отсутствия своего бога.",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(0).m_Objectives.Description","Найдите голову",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(1).m_Objectives.Description","Найдите хвост",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(2).m_Objectives.Description","Найдите торс",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(3).m_Objectives.Description","Найдите посох",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(4).m_Objectives.Description","Принесите части статуи к основанию",""
"da_quest_01_ff_s_gs_statue_pieces.m_Objectives(5).m_Objectives.Description","Найдите основание статуи",""
"da_quest_01_ff_s_gy_graveyard.m_Title","Обряды погребения",""
"da_quest_01_ff_s_gy_graveyard.m_HighVisionGoal","Я должен выяснить, почему мертвые восстают, и упокоить их.",""
"da_quest_01_ff_s_gy_graveyard.m_CompletedGoal","Я упокоил призраков героя Аристомена и его боевых товарищей.",""
"da_quest_01_ff_s_gy_graveyard.m_Summary","Жители Пиргоса не могут похоронить своих умерших после нападения ихтианов, потому что наводнение повредило кладбище и нарушило обряд погребения. Хранительнице могил Нефеле нужна моя помощь, чтобы упокоить нежить.",""
"da_quest_01_ff_s_gy_graveyard.m_CompletedSummary","Древний герой Аристомен вернулся из мертвых, считая, что его обязанность — снова защищать Пиргос от ихтианов. Бедная, запутавшаяся душа. Я упокоил его и его спутников. Теперь смотритель могил должен упокоить остальных мертвецов.",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(0).m_Objectives.Description","Поговорите с охранником кладбища",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(1).m_Objectives.Description","Найдите хранительницу могил Нефелу",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(2).m_Objectives.Description","Встретьтесь с Нефелой у внутренних ворот",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(3).m_Objectives.Description","Подожгите благовония в гробнице Аристомена",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(4).m_Objectives.Description","Найдите способ получить доступ к гробнице Аристомена",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(5).m_Objectives.Description","Упокойте Гиллея",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(6).m_Objectives.Description","Упокойте Отонию",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(7).m_Objectives.Description","Упокойте Тидея",""
"da_quest_01_ff_s_gy_graveyard.m_Objectives(8).m_Objectives.Description","Победите Аристомена и отправьте его на покой",""
"da_quest_01_ff_s_gy_graveyard.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Я должен упокоить древних героев, которые будоражат мертвых.",""
"da_quest_01_ff_s_hh_headhunter.m_Title","Охота за головами",""
"da_quest_01_ff_s_hh_headhunter.m_HighVisionGoal","Я должен победить любого ихтианских командиров, которых найду, и доложить лохагосу Ризону.",""
"da_quest_01_ff_s_hh_headhunter.m_CompletedGoal","Я убил всех четырех ихтианских командиров.",""
"da_quest_01_ff_s_hh_headhunter.m_Summary","Я убил сильного ихтиана, с которого подобрал «медальон командира». Лохагос Ризон, несомненно, будет счастлив увидеть его и будет рад, если я уберу других командиров.",""
"da_quest_01_ff_s_hh_headhunter.m_CompletedSummary","Я зачистил ихтианских командиров в этой области и в качестве доказательства принес медальоны лохагосу Ризону.",""
"da_quest_01_ff_s_hh_headhunter.m_Objectives(0).m_Objectives.Description","Убейте ихтиана-командира на востоке",""
"da_quest_01_ff_s_hh_headhunter.m_Objectives(1).m_Objectives.Description","Убейте ихтиана-командира на юге",""
"da_quest_01_ff_s_hh_headhunter.m_Objectives(2).m_Objectives.Description","Убейте ихтиана-командира на западе",""
"da_quest_01_ff_s_hh_headhunter.m_Objectives(3).m_Objectives.Description","Убейте ихтиана-командира на севере",""
"da_quest_01_ff_s_hh_headhunter.m_Objectives(4).m_Objectives.Description","Вернитесь к лохагосу Ризону",""
"da_quest_01_ff_s_hh_headhunter.m_QuestInformation(0).m_QuestInformation.HighVisionGoal","Принесите лохагосу Ризону четыре медальона ихтианов-командиров",""
"da_quest_01_ff_s_hh_headhunter.m_QuestInformation(0).m_QuestInformation.Summary","Четыре ихтианских командира разбросаны по затопленным фермам. Их устранение окажет ополченцам серьезную поддержку.",""
"da_quest_01_ff_s_hs_hermes_shrine.m_Title","Святилище трикстера",""
"da_quest_01_ff_s_hs_hermes_shrine.m_HighVisionGoal","Получите благословение святилища",""
"da_quest_01_ff_s_hs_hermes_shrine.m_CompletedGoal","Я получил благословение из храма Гермеса",""
"da_quest_01_ff_s_hs_hermes_shrine.m_Summary","Я отремонтировал старое святилище, на котором обнаружился следующий текст: «Вы, желающие благословения Гермеса / Бога путешественников, гонцов, хитрости и торговли / Принесите сюда зверя, из которого Гермес сделал первую лиру / И принесите его в жертву перед алтарем, пролив его кровь на эту землю».",""
"da_quest_01_ff_s_hs_hermes_shrine.m_CompletedSummary","Я выполнил требования святилища, принес ему в жертву черепаху и получил благословение.",""
"da_quest_01_ff_s_hs_hermes_shrine.m_Objectives(0).m_Objectives.Description","Сделайте то, о чем говорит надпись на святыне",""
"da_quest_01_ff_s_mc_missing_cows.m_Title","Пропавшие коровы",""
"da_quest_01_ff_s_mc_missing_cows.m_HighVisionGoal","Разрешите конфликт между Столосом и беженцами анклава",""
"da_quest_01_ff_s_mc_missing_cows.m_CompletedGoal","Я разрешил конфликт между Столосом и беженцами анклава.",""
"da_quest_01_ff_s_mc_missing_cows.m_Summary","Столос, фермер, владеющий землей анклава, обижен на беженцев и отказывается делиться с ними едой. Исса, предводительница беженцев, нуждается в помощи, чтобы разрешить ситуацию.",""
"da_quest_01_ff_s_mc_missing_cows.m_CompletedSummary","Оказывается, Столос был зол на беженцев из Пиргоса по вполне понятной причине — тридцать лет назад жители Пиргоса отказались помочь спасти его жену. Исса извинилась от имени города, и Столос согласился поделиться с ним едой.",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(0).m_Objectives.Description","Поговорите с Иссой",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(1).m_Objectives.Description","Найдите коров",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(2).m_Objectives.Description","Приведите коров домой к Столосу",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(3).m_Objectives.Description","Поговорите с Иссой и Столосом",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(4).m_Objectives.Description","Поговорите с Лалаж",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(5).m_Objectives.Description","Разыщите старика Тона",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(6).m_Objectives.Description","Поговорите со стариком Тоном",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(7).m_Objectives.Description","Вернитесь к Лалаж с Иссой",""
"da_quest_01_ff_s_mc_missing_cows.m_Objectives(8).m_Objectives.Description","Принесите зелье для Столоса",""
"da_quest_01_ff_s_mh_modern_hero.m_Title","Героический дух",""
"da_quest_01_ff_s_mh_modern_hero.m_HighVisionGoal","Помогите Кенею",""
