"Key","SourceString","DevComment"
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(1).m_Objectives.Description","Найдите способ обойти укрепления",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(2).m_Objectives.Description","Откройте путь через руины",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(3).m_Objectives.Description","Исследуйте руины",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(4).m_Objectives.Description","Исследуйте окрестности твердыни",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(5).m_Objectives.Description","Прыгните сквозь водопад",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(6).m_Objectives.Description","Исследуйте пещеру",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(7).m_Objectives.Description","Пробейтесь к сердцу твердыни",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(8).m_Objectives.Description","Убейте короля приливов",""
"da_quest_02_nb_m_if_ichthian_fortress.m_Objectives(9).m_Objectives.Description","Поглотите энергию Немезиды внутри статуи",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Title","Дар пророчества",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_HighVisionGoal","Найдите Главка",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_CompletedGoal","Я нашел Главка, и он помог мне истолковать пророчество Мойр.",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Summary","Мойры передали мне могущественный дар и таинственное пророчество, сказав, что поиски Главка помогут прояснить мои дальнейшие действия.",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_CompletedSummary","Разговор с Главком прояснил мой следующий шаг: мне нужно испытать свою новую амфору, поглотив энергию Немезиды в ихтианских раскопках.",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Objectives(0).m_Objectives.Description","Вернитесь в храм Мойр",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Objectives(1).m_Objectives.Description","Достигните северных пляжей за храмом Мойр",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Objectives(2).m_Objectives.Description","Найдите Главка на северных пляжах",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Objectives(3).m_Objectives.Description","Найдите Главка в приюте путешественников",""
"da_quest_02_nb_m_mp_myterious_prophecy.m_Objectives(4).m_Objectives.Description","Расскажите Главку о пророчестве",""
"da_quest_02_nb_st_sunken_temple.m_Title","Проклятая нимфа",""
"da_quest_02_nb_st_sunken_temple.m_HighVisionGoal","Поглотите энергию Немезиды внутри Сциллы",""
"da_quest_02_nb_st_sunken_temple.m_CompletedGoal","Я поглотил энергию Немезиды в Сцилле.",""
"da_quest_02_nb_st_sunken_temple.m_Summary","Пришло время встретиться со Сциллой. Монстр, в которого она превратилась, будет сопротивляться, но если я воспользуюсь амфорой, чтобы поглотить разлагающую ее энергию Немезиды, она снова превратится в нимфу.",""
"da_quest_02_nb_st_sunken_temple.m_CompletedSummary","Я освободил Сциллу, но тут появилась Немезида и убила Главка. Амфора защитила меня от ее прямых атак, но это еще далеко не конец.",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(0).m_Objectives.Description","Откройте портал в затопленный храм",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(1).m_Objectives.Description","Войдите в портал",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(2).m_Objectives.Description","Найдите Сциллу и поглотите в ней энергию Немезиды",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(3).m_Objectives.Description","Защитите Главка",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(4).m_Objectives.Description","Помогите открыть дверь",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(5).m_Objectives.Description","Найдите другой рычаг и активируйте его",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(6).m_Objectives.Description","Вернитесь к Главку",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(7).m_Objectives.Description","Помогите Главку",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(8).m_Objectives.Description","Победите Сциллу",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(9).m_Objectives.Description","Поглотите энергию Немезиды внутри Сциллы",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(10).m_Objectives.Description","Поговорите со Сциллой",""
"da_quest_02_nb_st_sunken_temple.m_Objectives(11).m_Objectives.Description","Бегите через портал в Олимп",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Title","Корабельщик Анаксий",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_HighVisionGoal","Убедитесь, что Анаксий благополучно вернулся в лагерь",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_CompletedGoal","Я помог Анаксию благополучно добраться до лагеря",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Summary","Капитан Ферас попросил меня присмотреть за Анаксием, корабельным инженером и единственным, кто может построить для команды новое судно, на котором она сможет вернуться домой.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_CompletedSummary","Я нашел Анаксия в ловушке в тюрьме с привидениями, но помог ему сбежать и вернуться в лагерь, чтобы он смог построить для потерпевшей кораблекрушение команды новый корабль.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(0).m_Objectives.Description","Найдите корабельщика Анаксия",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(1).m_Objectives.Description","Найдите предыдущую жертву черепахи",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(2).m_Objectives.Description","Поговорите с заключенным Анаксием",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(3).m_Objectives.Description","Сбегите с Анаксием",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(4).m_Objectives.Description","Активируйте рычаг",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(5).m_Objectives.Description","Убейте беспокойных мертвецов",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(6).m_Objectives.Description","Отдайте ключ Анаксию",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(7).m_Objectives.Description","Найдите выход из тюрьмы",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(8).m_Objectives.Description","Победите беспокойных мертвецов, блокирующих выход",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(9).m_Objectives.Description","Поговорите с Анаксием",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_Objectives(10).m_Objectives.Description","Поговорите с Анаксием и Ферасом в лагере",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(0).m_QuestInformation.Summary","Капитан Ферас попросил меня присмотреть за Анаксием, корабельным инженером и единственным, кто может построить для команды новое судно, на котором она сможет вернуться домой.",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(1).m_QuestInformation.HighVisionGoal","Помогите Анаксию",""
"da_quest_02_nb_s_ae_arrogant_engineer.m_QuestInformation(1).m_QuestInformation.Summary","В тюрьме с привидениями я встретил человека по имени Анаксий. Он попросил у меня помощи, чтобы сбежать обратно на поверхность.",""
"da_quest_02_nb_s_ae_turtle.m_Title","Черепаший обед",""
"da_quest_02_nb_s_ae_turtle.m_HighVisionGoal","Принесите капусту для Хелонис",""
"da_quest_02_nb_s_ae_turtle.m_CompletedGoal","Я принес капусту для Хелонис.",""
"da_quest_02_nb_s_ae_turtle.m_Summary","Исследуя пляжи, я встретил гигантскую говорящую черепаху.",""
"da_quest_02_nb_s_ae_turtle.m_CompletedSummary","Я отправился в Грот проклятых сокровищ, чтобы добыть капусту для Хелонис.",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(0).m_Objectives.Description","Поговорите с гигантской черепахой",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(1).m_Objectives.Description","Войдите в грот проклятых сокровищ",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(2).m_Objectives.Description","Найдите капусту, не прикасаясь к сокровищам",""
"da_quest_02_nb_s_ae_turtle.m_Objectives(3).m_Objectives.Description","Принесите капусту для Хелонис",""
"da_quest_02_nb_s_ae_turtle.m_QuestInformation(0).m_QuestInformation.Summary","Я встретил гигантскую черепаху по имени Хелонис, которая поставила передо мной задачу: принести ему капусту из грота, не задев по пути ни одного проклятого сокровища.",""
"da_quest_02_nb_s_ch_crab_hunter.m_Title","Сувениры песков",""
"da_quest_02_nb_s_ch_crab_hunter.m_HighVisionGoal","Принесите гигантскую крабью скорлупу для Горго",""
"da_quest_02_nb_s_ch_crab_hunter.m_CompletedGoal","Я нашел четыре трофея из панцирей гигантских крабов и принес их Горго.",""
"da_quest_02_nb_s_ch_crab_hunter.m_Summary","Горго, охотник-торговец в лагере, будет заинтересован в любых особых скорлупках гигантских крабов, которые я смогу найти.",""
"da_quest_02_nb_s_ch_crab_hunter.m_CompletedSummary","Я нашел несколько особых яиц гигантского краба и принес их Горго, чтобы у нее был трофей из ее путешествия.",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(0).m_Objectives.Description","Найдите четыре гигантские скорлупы",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(1).m_Objectives.Description","Принесите скорлупу для Горго",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(2).m_Objectives.Description","Добудьте скорлупу с крупных яиц",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(3).m_Objectives.Description","Добудьте скорлупу с крупных яиц",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(4).m_Objectives.Description","Добудьте скорлупу с крупных яиц",""
"da_quest_02_nb_s_ch_crab_hunter.m_Objectives(5).m_Objectives.Description","Добудьте скорлупу с крупных яиц",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Title","Дружелюбный ихтиан",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_HighVisionGoal","Освободите Зубошипика",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_CompletedGoal","Я освободил Зубошипика",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Summary","Дружелюбный ихтиан Зубошипик попросил меня освободить его из тюрьмы в ихтианской твердыне.",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_CompletedSummary","Я освободил Зубошипика из его тюрьмы в ихтианской твердыне.",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(0).m_Objectives.Description","Поговорите с Зубошипиком",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(1).m_Objectives.Description","Убейте тюремщика и возьмите ключ от клетки",""
"da_quest_02_nb_s_fi_free_friendly_ichthian.m_Objectives(2).m_Objectives.Description","Откройте клетку",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Title","Клад королевы",""
"da_quest_02_nb_s_mycenean_treasure_map.m_HighVisionGoal","Найдите золотой клад королевы Эраны",""
"da_quest_02_nb_s_mycenean_treasure_map.m_CompletedGoal","Я нашел золотой клад королевы Эраны.",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Summary","I learned of some golden skulls that can be used to gain access to ancient treasure when gathered.",""
"da_quest_02_nb_s_mycenean_treasure_map.m_CompletedSummary","I gathered the golden skulls and uncovered the ancient hoard of treasure, defeating its undead guardians in the process.",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(0).m_Objectives.Description","Получите первый золотой череп",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(1).m_Objectives.Description","Получите второй золотой череп",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(2).m_Objectives.Description","Получите третий золотой череп",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(3).m_Objectives.Description","Верните все черепа на свои места и найдите клад",""
"da_quest_02_nb_s_mycenean_treasure_map.m_Objectives(4).m_Objectives.Description","Победите позолоченных мертвецов",""
"da_quest_02_nb_s_mycenean_treasure_map.m_QuestInformation(0).m_QuestInformation.Summary","I found a treasure map with clues",""
"da_quest_02_nb_s_oi_old_ichthian.m_Title","Шаман ихтианов",""
"da_quest_02_nb_s_oi_old_ichthian.m_HighVisionGoal","Разрешите ситуацию с Жемчуглазиком",""
"da_quest_02_nb_s_oi_old_ichthian.m_CompletedGoal","Я победил коварного Жемчуглазика.",""
"da_quest_02_nb_s_oi_old_ichthian.m_Summary","Слепой ихтиан Жемчуглазик хочет со мной договориться.",""
"da_quest_02_nb_s_oi_old_ichthian.m_CompletedSummary","Слепой ихтиан Жемчуглазик пытался обмануть меня, но я победил его.",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(0).m_Objectives.Description","Поговорите с Жемчуглазиком",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(1).m_Objectives.Description","Выпейте зелье",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(2).m_Objectives.Description","[HIDDEN] attack the old Ichthian",""
"da_quest_02_nb_s_oi_old_ichthian.m_Objectives(3).m_Objectives.Description","Победите Жемчуглазика",""
"da_quest_02_nb_s_poor_sailors.m_Title","Испорченный банкет",""
"da_quest_02_nb_s_poor_sailors.m_HighVisionGoal","Найдите пропавших матросов",""
"da_quest_02_nb_s_poor_sailors.m_CompletedGoal","Я нашел пропавших матросов.",""
"da_quest_02_nb_s_poor_sailors.m_Summary","Три члена экипажа корабля, потерпевшего кораблекрушение, затерялись среди восточных северных пляжей. Я должен попытаться найти их.",""
"da_quest_02_nb_s_poor_sailors.m_CompletedSummary","Я нашел Гиппия, Клио и Деона. Выбравшись на берег, они съели заколдованную пищу, которая превратила их в свиней. Я снял заклинания и помог им вернуться в лагерь.",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(0).m_Objectives.Description","Найдите первого матроса",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(1).m_Objectives.Description","Помогите первому матросу",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(2).m_Objectives.Description","Поговорите с Гиппием",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(3).m_Objectives.Description","Найдите второго матроса",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(4).m_Objectives.Description","Помогите второму матросу",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(5).m_Objectives.Description","Поговорите с Деоном",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(6).m_Objectives.Description","Найдите третьего матроса",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(7).m_Objectives.Description","Помогите третьему матросу",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(8).m_Objectives.Description","Поговорите с Клио",""
"da_quest_02_nb_s_poor_sailors.m_Objectives(9).m_Objectives.Description","Поговорите с матросами в лагере",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Title","Сокровища в горах",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_HighVisionGoal","PLACEHOLDER HIGH VISION GOAL",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_CompletedGoal","PLACEHOLDER COMPLETED GOAL",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Summary","PLACEHOLDER SUMMARY",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_CompletedSummary","PLACEHOLDER COMPLETED SUMMRAY",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(0).m_Objectives.Description","Поговорите со стимфолийской птицей",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(1).m_Objectives.Description","Узнайте, чего хочет птица",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(2).m_Objectives.Description","Найдите сокровища",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(3).m_Objectives.Description","Исследуйте гнездо",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(4).m_Objectives.Description","Победите грифона",""
"da_quest_02_nb_s_sb_stymphalian_bird.m_Objectives(5).m_Objectives.Description","Возьмите сокровище",""
"da_quest_02_nb_s_ss_siren_song.m_Title","Зов песни",""
"da_quest_02_nb_s_ss_siren_song.m_HighVisionGoal","Помогите сирене",""
"da_quest_02_nb_s_ss_siren_song.m_CompletedGoal","Я спас сирену.",""
"da_quest_02_nb_s_ss_siren_song.m_Summary","A musician named Sosicles asked me to help rescue a siren that has been captured, since he\'s hoping to learn its song.",""
"da_quest_02_nb_s_ss_siren_song.m_CompletedSummary","Я спас сирену и узнал, что ее сородичи были убиты и захвачены Немезидой. Она исполнила волшебную песню, которая благословила меня.",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(0).m_Objectives.Description","Поговорите с Сосиклом",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(1).m_Objectives.Description","Победите похитителей сирены",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(2).m_Objectives.Description","Освободите сирену",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(3).m_Objectives.Description","Поговорите с сиреной",""
"da_quest_02_nb_s_ss_siren_song.m_Objectives(4).m_Objectives.Description","Послушайте песню сирены",""
"da_quest_02_nb_s_tb_twin_brothers.m_Title","Потерявшиеся братья",""
"da_quest_02_nb_s_tb_twin_brothers.m_HighVisionGoal","Заставьте братьев вернуться в лагерь",""
"da_quest_02_nb_s_tb_twin_brothers.m_CompletedGoal","Я заставил братьев вернуться в лагерь.",""
"da_quest_02_nb_s_tb_twin_brothers.m_Summary","Коритто попросил меня найти двух братьев, Каллимаха и Долона, которые были отправлены на поиски пищи, но не вернулись.",""
"da_quest_02_nb_s_tb_twin_brothers.m_CompletedSummary","Сокровища на вершине горы оказались ловушкой, расставленной ненавидящим людей грифоном, но я победил его и обеспечил Каллимаху и Долону безопасное возвращение в лагерь.",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(0).m_Objectives.Description","Найдите братьев",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(1).m_Objectives.Description","Convince the brothers to return",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(2).m_Objectives.Description","Исследуйте дело братьев",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(3).m_Objectives.Description","Спасите братьев",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(4).m_Objectives.Description","Проверьте братьев",""
"da_quest_02_nb_s_tb_twin_brothers.m_Objectives(5).m_Objectives.Description","Meet Koritto and the brothers in camp",""
"da_quest_02_nb_s_tb_twin_brothers.m_QuestInformation(0).m_QuestInformation.Summary","Two members of the shipwrecked crew, Callimachus and Dolon, are hunting for treasure in the mountains. I\'d be helping out the crew if I can convince them to return after we find the treasure.",""
