"Key","SourceString","DevComment"
"OverwhelmingForces_Feat_DeviceActivations_1Description","Трата <me_Overwhelm>сокрушения</> восстанавливает <b>{Activation}|floor()</> {Activation}|plural(one=<me_Activation>срабатывание</>,other=<me_Activation>срабатывания</>) активным <me_Device>механизмам</>",""
"OverwhelmingForces_Feat_Bulwark_0Name","Оплот",""
"OverwhelmingForces_Feat_Bulwark_1Description","Трата <me_Overwhelm>сокрушения</> дает <b>{Bulwark}|floor()</> <me_Bulwark>оплота</>",""
"HardenedBulwark_0Name","Укрепленный оплот",""
"HardenedBulwark_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedBulwarkEffect]}\n{DescriptionComponent[AddArmor]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedBulwarkEffect2]}\n{DescriptionComponent[AddArmor2]}",""
"HardenedBulwark_Feat_MaxBulwark_0Name","Предел оплота",""
"HardenedBulwark_Feat_MaxBulwark_1Description","{DescriptionComponent[AddMaximumBulwark]}",""
"HardenedBulwark_Feat_MinBulwark_0Name","Минимум оплота",""
"HardenedBulwark_Feat_MinBulwark_1Description","<b>+{AddMinBulwark}|fmt(min_frac=0,max_frac=1)</> минимума <me_Bulwark>оплота</> при наличии щита",""
"HardenedBulwark_Feat_SpikedBulwark_0Name","Шипастый оплот",""
"HardenedBulwark_Feat_SpikedBulwark_1Description","Открывает <me_SpikedBulwark>Шипастый оплот</>\n{DescriptionComponent[AddPierceRetaliation]}",""
"ImprovedDevices_0Name","Ремесленник",""
"ImprovedDevices_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[DeviceAddDoubleActivationChance]}\n{DescriptionComponent[DeviceIncreasedActivations]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[DeviceAddDoubleActivationChance2]}\n{DescriptionComponent[DeviceIncreasedActivations2]}",""
"ImprovedDevices_Feat_DoubleActivation_0Name","Двойное срабатывание",""
"ImprovedDevices_Feat_DoubleActivation_1Description","{DescriptionComponent[DeviceAddDoubleActivationChance]}",""
"ImprovedDevices_Feat_IncreasedActivations_0Name","Срабатывания",""
"ImprovedDevices_Feat_IncreasedActivations_1Description","{DescriptionComponent[DeviceIncreasedActivations]}",""
"ImprovedDevices_Feat_Immunity_0Name","Неуязвимость",""
"ImprovedDevices_Feat_Immunity_1Description","<me_Device>Механизмы</> неуязвимы к урону на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> после их создания",""
"HeatOfTheForge_0Name","Жар кузни",""
"HeatOfTheForge_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedHealth]}\n{DescriptionComponent[AddFireResistance]}\n{DescriptionComponent[AddColdResistance]}\n{DescriptionComponent[SummonAddFireResistance]}\n{DescriptionComponent[SummonAddColdResistance]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedHealth2]}\n{DescriptionComponent[AddFireResistance2]}\n{DescriptionComponent[AddColdResistance2]}\n{DescriptionComponent[SummonAddFireResistance2]}\n{DescriptionComponent[SummonAddColdResistance2]}",""
"HeatOfTheForge_Feat_FireRetaliation_0Name","Отражение огнем",""
"HeatOfTheForge_Feat_FireRetaliation_1Description","{DescriptionComponent[AddFireRetaliation]}",""
"HeatOfTheForge_Feat_IncreasedHealth_0Name","Здоровье",""
"HeatOfTheForge_Feat_IncreasedHealth_1Description","{DescriptionComponent[IncreasedHealth]}",""
"HeatOfTheForge_Feat_MaxResistances_0Name","Огонь и холод",""
"HeatOfTheForge_Feat_MaxResistances_1Description","{DescriptionComponent[AddMaximumFireResistance]}\n{DescriptionComponent[AddMaximumColdResistance]}\n{DescriptionComponent[AddFireResistance]}\n{DescriptionComponent[AddColdResistance]}",""
"ElementalEngraving_0Name","Стихийная гравировка",""
"ElementalEngraving_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[IncreasedElementalDamage]}\n{DescriptionComponent[IncreasedInfusionSkillDamage]}\n{DescriptionComponent[IncreasedOverloadSkillDamage]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[IncreasedElementalDamage2]}\n{DescriptionComponent[IncreasedInfusionSkillDamage2]}\n{DescriptionComponent[IncreasedOverloadSkillDamage2]}",""
"ElementalEngraving_Feat_ElementalDamage_0Name","Стихийный урон",""
"ElementalEngraving_Feat_ElementalDamage_1Description","{DescriptionComponent[IncreasedElementalDamage]}",""
"ElementalEngraving_Feat_EnergyRecovery_0Name","Энергия",""
"ElementalEngraving_Feat_EnergyRecovery_1Description","Восстанавливает <b>{MP}|round()</> энергии за <b>{Duration}|round() сек.</> за каждую очищенную <me_Overload>перегрузку</>",""
"ElementalEngraving_Feat_OverloadCleanse_0Name","Спокойствие",""
"ElementalEngraving_Feat_OverloadCleanse_1Description","Открывает <me_Tranquility>Спокойствие</>\nКаждые <b>{Period}|fmt(min_frac=0,max_frac=1) сек.</> <me_Cleanse>очищает</> <b>{Overload}</> {Overload}|plural(one=<me_Overload>перегрузку</>,other=<me_Overload>перегрузки</>)",""
"DivineCore_0StatusName","Ядра богов",""
"DivineCore_1StatusDescription","Предел: 30\r\nТратятся для некоторых умений Кузнечного дела.","This still needs a logic connection so it can display the actual maximum that is adjusted by stats etc."
