"Key","SourceString","DevComment"
"RainOfArrows_Mod_Pincushion_1Description","<b>+{DmgMod_UI}|round()%</> урона и шанса хвори за каждое попадание ливнем стрел, вплоть до <b>{MaxDmgMod_UI}|round()%</> (считается отдельно для каждого врага и сохраняется бесконечно долго).",""
"RainOfArrows_Mod_FocusedDamage_0Name","Средоточие",""
"RainOfArrows_Mod_FocusedDamage_1Description","Ливень стрел наносит <b>{DmgMod_UI}|round()%</> урона повторно, если поражает лишь одного врага.",""
"Whirlwind_0Name","Сметающий удар - Вихрь",""
"Whirlwind_1Description","При поддерживании проводит вращающуюся атаку, нанося <b>{data.WeaponDmg_UI}|fmt(min_frac=0,max_frac=1)%</> урона оружием в <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<b>-25%</> скорости движения при поддержании.\nТребует ближнее оружие.",""
"Lunge_0Name","Град ударов - Выпад",""
"Lunge_1Description","Совершает рывок на небольшое расстояние и наносит удар.\nНаносит больше урона по поддерживающим умение врагам и ошеломляет их на <b>1 сек.</>, также возвращая потраченную на умение энергию.\nТребует кинжал, меч или копье.",""
"BattlefieldAwareness_0Name","Боевая бдительность",""
"BattlefieldAwareness_1Description","Излучает ауру в <b>{dataSus.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\nАура дает вам и союзникам <b>+{dataBase.ArmorFlat}|round()</> брони.",""
"Valor_0Name","Доблесть",""
"Valor_1Description","Призывает над вашей головой гигантский меч, усиливающий вас.\nПосле окончания умения меч обрушивается вниз, нанося урон врагам.\nУсиление длится <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1) сек.</> и дает:\n- <b>+{dataBase.MSBonus_UI}|round()%</> скорости движения\n- <b>+{dataBase.DmgBonus_UI}|round()%</> общего урона\nМеч обрушивается с задержкой в <b>{dataActive.DelayTotal}|fmt(min_frac=0,max_frac=1) сек.</> и наносит <b>{AbilityDamage[Dmg1]}</>.",""
"Valor_Mod_SwordOfDamocles_0Name","Дамоклов меч",""
"Valor_Mod_SwordOfDamocles_1Description","<b>+{DmgMod_UI}|round()%</> урона от обрушивания меча.\nУсиление дает <b>+{DmgIncMod_UI}|round()%</> общего урона.\nОбрушивание меча теперь также наносит <b>{Dmg}|round()</> колющего урона по вам.",""
"Valor_Mod_SwordOfDamocles_2DescriptionShort","Дает <b>+{DmgIncMod_UI}|round()%</> общего урона.\nОбрушивание меча теперь также наносит <b>{Dmg}|round()</> колющего урона по вам.",""
