"Key","SourceString","DevComment"
"SecondWind_Feat_Rage_0Name","Ярость",""
"SecondWind_Feat_Rage_1Description","<b>+{Regen}%</> силы регенерации здоровья за каждый заряд ярости",""
"SecondWind_Feat_LowHealth_0Name","Низкое здоровье",""
"SecondWind_Feat_LowHealth_1Description","Когда здоровье ниже <b>{Threshold}%</>, восстанавливает <b>{Regen}%</> здоровья в секунду",""
"SecondWind_Feat_HealthRegen_0Name","Регенерация",""
"SecondWind_Feat_HealthRegen_1Description","<b>+{Regen}%</> силы регенерации здоровья",""
"Eviscerate_0Name","Потрошение",""
"Eviscerate_1Description","<b_gold>Уровень {CurrentLevel}:</>\nОткрывает <b>Кровоточащий разрыв</>\n<b>+{BleedChanceCurrent}|floor()%</> шанса кровотечения\n<b>+{BleedDamageCurrent}|floor()%</> урона кровотечением\n<b>+{RuptureDamageCurrent}|floor()%</> урона разрывом\n\n<b_gold>Уровень {NextLevel}:</>\nОткрывает <b>Кровоточащий разрыв</>\n<b>+{BleedChanceNext}|floor()%</> шанса кровотечения\n<b>+{BleedDamageNext}|floor()%</> урона кровотечением\n<b>+{RuptureDamageNext}|floor()%</> урона разрывом\n\n<b>Кровоточащий разрыв</>: при наложении кровотечения вы с <b>1%</> шансом за каждый заряд кровотечения на цели вызываете разрыв",""
"Eviscerate_Feat_Rage_0Name","Ярость",""
"Eviscerate_Feat_Rage_1Description","Разрыв наносит <b>+{TrueDmg}</> истинного урона за каждый заряд ярости",""
"Eviscerate_Feat_BleedAmount_0Name","Заряды кровотечения",""
"Eviscerate_Feat_BleedAmount_1Description","<b>+{BleedAmount}</> предела кровотечения",""
"Eviscerate_Feat_BleedDuration_0Name","Длительность кровотечения",""
"Eviscerate_Feat_BleedDuration_1Description","<b>+{BleedDuration}%</> длительности кровотечения\n<b>-{BleedDamage}%</> силы кровотечения",""
"InvokerOfWar_0Name","Вестник войны",""
"InvokerOfWar_1Description","<b_gold>Уровень {CurrentLevel}:</>\nОткрывает <b>Ярость магии</>\n<b>+{SpellDamageCurrent}|floor()%</> урона чарами\n<b>+{AttackDamageCurrent}|floor()%</> урона от атак\n\n<b_gold>Уровень {NextLevel}:</>\nОткрывает <b>Ярость магии</>\n<b>+{SpellDamageNext}|floor()%</> урона чарами\n<b>+{AttackDamageNext}|floor()%</> урона от атак\n\n<b>Ярость магии</>: ярость также повышает общий урон чарами на <b>1%</> и скорость сотворения на <b>1%</> за каждый заряд",""
"InvokerOfWar_Feat_CastSpeed_0Name","Скорость сотворения",""
"InvokerOfWar_Feat_CastSpeed_1Description","<b>+{CastSpeed}|floor()%</> скорости сотворения",""
"InvokerOfWar_Feat_SpellCrit_0Name","Крит. шанс чарами",""
"InvokerOfWar_Feat_SpellCrit_1Description","<b>+{CritChance}|floor()%</> шанса критического удара чарами",""
"InvokerOfWar_Feat_SpellAilment_0Name","Шанс хвори чарами",""
"InvokerOfWar_Feat_SpellAilment_1Description","<b>+{AilmentChance}|floor()%</> шанса хвори от чар",""
