"Key","SourceString","DevComment"
"IceNova_Mod_FrostExplosion_1Description","В месте поражаемых врагов происходит взрыв, наносящий <b>{Damage}|round()</> <me_ColdDam>урона холодом</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области",""
"IceNova_Mod_Counter_0Name","Наказание",""
"IceNova_Mod_Counter_1Description","Наносит на <b>{DmgMod_UI}|round()%</> больше урона по <me_Channel>поддерживающим умение</> врагам и откатывает <b>{CDRefresh_UI}%</> перезарядки, если хотя один такой враг был поражен.",""
"IceNova_Mod_FreezingBlast_0Name","Конус льда",""
"IceNova_Mod_FreezingBlast_1Description","Превращает в <b>{Angle}</>-градусный конус.\n<b>+{RadiusMod_UI}|fmt(min_frac=1,max_frac=1)м</> области.\n<b>+{DmgMod_UI}|round()%</> урона.\n<b>+{FreezeChanceMod_UI}|round()%</> добавляемого шанса <me_Freeze>заморозки</>.",""
"IceNova_Mod_FreezingBlast_2DescriptionShort","Превращает в <b>{Angle}</>-градусный конус.",""
"CallLightning_0Name","Молния",""
"CallLightning_1Description","Вызывает молнию в выбранном месте, нанося <b>{data.Damage}|round()</> <me_LightningDam>урона молнией</> в <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области.",""
"CallLightning_Mod_Repetition_0Name","Повторение",""
"CallLightning_Mod_Repetition_1Description","Повторяет умение <b>{Reps}|round()</> {Reps}|plural(one=раз,other=раза) каждые <b>{Interval}|fmt(min_frac=0,max_frac=1) сек.</>\n<b>-{DmgMod_UI}|round()%</> урона.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_Repetition_2DescriptionShort","Повторяет умение <b>{Reps}|round()</> {Reps}|plural(one=раз,other=раза) каждые <b>{Interval}|fmt(min_frac=0,max_frac=1) сек.</>",""
"CallLightning_Mod_Delay_0Name","Отложенный удар",""
"CallLightning_Mod_Delay_1Description","<b>+{DmgMod_UI}|round()%</> урона.\nБьет через <b>{Delay}|fmt(min_frac=0,max_frac=1) сек.</> после применения\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_Delay_2DescriptionShort","Бьет через <b>{Delay}|fmt(min_frac=0,max_frac=1) сек.</>",""
"CallLightning_Mod_Thunderstorm_0Name","Гроза",""
"CallLightning_Mod_Thunderstorm_1Description","При прямом применении враги в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг цели с <b>{Chance_UI}|round()%</> шансом поражаются <me_LightningStrike>грозовой карой</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_Thunderstorm_2DescriptionShort","При прямом применении враги в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области вокруг цели с <b>{Chance_UI}|round()%</> шансом поражаются <me_LightningStrike>грозовой карой</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_RageGain_0Name","Ярость",""
"CallLightning_Mod_RageGain_1Description","Дает <b>{RageGain}|round()</> <me_Rage>{RageGain}|plural(one=ярость,other=ярости)</> при ударе.\nНаносит на <b>{DmgMod_UI}|round()%</> больше урона за каждый заряд <me_Rage>ярости</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_RageGain_2DescriptionShort","Дает <b>{RageGain}|round()</> <me_Rage>{RageGain}|plural(one=ярость,other=ярости)</> при ударе.\nНаносит на <b>{DmgMod_UI}|round()%</> больше урона за каждый заряд <me_Rage>ярости</>.",""
"CallLightning_Mod_EnhancedAilment_0Name","Хворь",""
"CallLightning_Mod_EnhancedAilment_1Description","<b>+{AilmentMod_UI}|round()%</> добавляемого <me_AilmentChance>шанса хвори</>.",""
"CallLightning_Mod_Overload_0Name","Перегрузка",""
"CallLightning_Mod_Overload_1Description","При применении дает <b>{OverloadGain}|round()</> <me_Overload>{OverloadGain}|plural(one=перегрузку,other=перегрузки)</>.\n<b>+{DmgMod_UI}|round()%</> урона и <b>+{CSMod_UI}|round()%</> скорости сотворения.\n<b>-{MPCostMod_UI}|round()%</> расхода энергии.",""
"CallLightning_Mod_Overload_2DescriptionShort","При применении дает <b>{OverloadGain}|round()</> <me_Overload>{OverloadGain}|plural(one=перегрузку,other=перегрузки)</>.",""
"CallLightning_Mod_EnergyDrain_0Name","Похищение энергии",""
"CallLightning_Mod_EnergyDrain_1Description","Наносит <b>{Dmg}|round()</> <me_EnergyDam>энергического урона</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области. Пораженные враги теряют <b>{MPRemoval}|round()</> энергии.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"CallLightning_Mod_EnergyDrain_2DescriptionShort","Наносит <b>{Dmg}|round()</> урона похищением энергии в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области. Пораженные враги теряют <b>{MPRemoval}|round()</> энергии.",""
"LightningBolt_0Name","Разряд молнии",""
"LightningBolt_1Description","Метает электрический разряд, нанося <b>{data.Damage}|round()</> <me_LightningDam>урона молнией</>.\n<me_Penetration>Пронзает</> всех врагов.\nВсегда метает <b>1</> снаряд. Дополнительные снаряды разделяются от основного при его столкновении. Дополнительные снаряды наносят на <b>60%</> меньше урона.\nПри применении дает <me_Overwhelm>сокрушение</>, если у вас есть активное <me_Overwhelm>сокрушающее</> умение.",""
"LightningBolt_Mod_WeaponAttack_0Name","Удар оружием",""
"LightningBolt_Mod_WeaponAttack_1Description","Теперь наносит <b>120%</> урона оружием в виде <me_LightningDam>урона молнией</>.\nТребует копье или дальнее оружие.",""
"LightningBolt_Mod_WeaponAttack_4Ability_Description","Метает электрический разряд, нанося <b>120%</> урона оружием в виде <me_LightningDam>урона молнией</>.\n<me_Penetration>Пронзает</> всех врагов.\nВсегда метает <b>1</> снаряд. Дополнительные снаряды разделяются от основного при его столкновении. Дополнительные снаряды наносят на <b>60%</> меньше урона.\nТребует копье или дальнее оружие.",""
"LightningBolt_Mod_RageGain_0Name","Ярость",""
"LightningBolt_Mod_RageGain_1Description","При применении дает <me_Rage>ярость</>, но не чаще раза в <b>0.4 сек.</>\n<b>+{DmgRageMod_UI}|round()%</> урона за каждый заряд <me_Rage>ярости</>.",""
"LightningBolt_Mod_RageGain_2DescriptionShort","При применении дает <me_Rage>ярость</>, но не чаще раза в <b>0.4 сек.</>\n<b>+{DmgRageMod_UI}|round()%</> урона за каждый заряд <me_Rage>ярости</>.",""
"LightningBolt_Mod_AdditionalProjectiles_0Name","Снаряды",""
"LightningBolt_Mod_AdditionalProjectiles_1Description","<b>+{ProjNumMod}|round()</> выпускаемых снарядов.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"LightningBolt_Mod_AdditionalProjectiles_2DescriptionShort","<b>+{ProjNumMod}|round()</> выпускаемых снарядов.",""
"LightningBolt_Mod_LightningFury_0Name","Бешенство",""
"LightningBolt_Mod_LightningFury_1Description","<b>+{DmgMod_UI}%</> урона.\n<b>+{ProjAmountMod_UI}%</> выпускаемых снарядов.\n<b>+{BonusMPCost}</> расхода энергии.\nБольше не дает <me_Overwhelm>сокрушение</>.\nТеги: +<me_Exhaust>Усталость</>, -Базовое",""
"LightningBolt_Mod_LightningFury_2DescriptionShort","<b>+100%</> выпускаемых снарядов.",""
"LightningBolt_Mod_LightningStrike_0Name","Грозовая кара",""
"LightningBolt_Mod_LightningStrike_1Description","<b>{Chance_UI}|round()%</> шанса поразить <me_LightningStrike>грозовой карой</> при ударе.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"LightningBolt_Mod_LightningStrike_2DescriptionShort","<b>{Chance_UI}|round()%</> шанса поразить <me_LightningStrike>грозовой карой</> при ударе.",""
"LightningBolt_Mod_Overload_0Name","Перегрузка",""
"LightningBolt_Mod_Overload_1Description","При применении дает <b>{OverloadGain}|round()</> <me_Overload>{OverloadGain}|plural(one=перегрузку,other=перегрузки)</>.\n<b>+{DmgMod_UI}|round()%</> урона.\n<b>+{ProjCountMod}|round()</> выпускаемых снарядов.\nТеги: +<me_Overload>Перегрузка</>",""
"LightningBolt_Mod_Overload_2DescriptionShort","При применении дает <b>{OverloadGain}|round()</> <me_Overload>{OverloadGain}|plural(one=перегрузку,other=перегрузки)</>.\n<b>+{ProjCountMod}|round()</> выпускаемых снарядов.",""
"LightningBolt_Mod_ElectricBurst_0Name","Электровзрыв",""
"LightningBolt_Mod_ElectricBurst_1Description","При первом попадании накладывает дебафф на <b>3 сек.</> Суммируется до бесконечности. Длительность не обновляется. Когда дебафф заканчивается, враг получает <b>{Dmg}|round()</> <me_LightningDam>урона молнией</> за каждый заряд.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"LightningBolt_Mod_ElectricBurst_2DescriptionShort","При первом попадании накладывает дебафф на <b>3 сек.</> Суммируется до бесконечности. Длительность не обновляется. Когда дебафф заканчивается, враг получает <b>{Dmg}|round()</> <me_LightningDam>урона молнией</> за каждый заряд.",""
"Cyclone_0Name","Циклон",""
"Cyclone_1Description","Создает циклон, наносящий <b>{data.DamagePerTick}</> <me_ColdDam>урона холодом</> в <b>{data.Radius_UI}|fmt(min_frac=1,max_frac=1)м</> области в течение <b>{data.Duration}|fmt(min_frac=0,max_frac=1) сек.</>\nТратит <b>{data.UpkeepCost}|round()</> энергии в секунду, пока активен.\n\nНаносит на <b>5%</> больше урона за каждый заряд <me_Amplify>усиления</>.\nЦиклон получает заряд <me_Amplify>усиления</> каждый раз, когда вы применяете умение <me_FireDam>огня</>, <me_ColdDam>холода</> или <me_LightningDam>молнии</>, вплоть до <b>10</>.\nСотворенный повторно циклон теряет все заряды <me_Amplify>усиления</>.",""
"Cyclone_Mod_Blizzard_0Name","Метель",""
"Cyclone_Mod_Blizzard_1Description","Превращает циклон в метель.\n<b>+{DmgMod_UI}|round()%</> урона.\n<b>+{AilmentMod_UI}|round()%</> базового <me_AilmentChance>шанса хвори</>.\nДобавляет шанс <me_Freeze>заморозки</> на <b>0.8 сек.</> \nШанс равен <b>{FreezeChance_UI}|round()% + 0.5%</> за каждый заряд <me_Chill>охлаждения</> на враге, вплоть до <b>15%</>.",""
"Cyclone_Mod_Blizzard_2DescriptionShort","<b>{FreezeChance_UI}|round()% + 0.5%</> шанса <me_Freeze>заморозки</> на <b>0.8 сек.</> за каждый заряд <me_Chill>охлаждения</> на враге, вплоть до <b>15%</>.",""
"Cyclone_Mod_Thunderstorm_0Name","Гроза",""
"Cyclone_Mod_Thunderstorm_1Description","Каждые <b>2 сек.</> враги внутри грозы с <b>{Chance_UI}|round()%</> шансом поражаются <me_LightningStrike>грозовой карой</>. \n<b>+10%</> частоты срабатывания за каждый заряд <me_Amplify>усиления</>.",""
"Cyclone_Mod_PersonalStorm_0Name","Личная гроза",""
"Cyclone_Mod_PersonalStorm_1Description","Создает дополнительный меньший циклон с <b>3.5м</> областью вокруг вас.\n<b>+2</> постоянного расхода энергии",""
"Cyclone_Mod_LocalizedStorm_0Name","Локальный шторм",""
"Cyclone_Mod_LocalizedStorm_1Description","Теперь создает вплоть до <b>3</> меньших штормов с <b>3.5м</> областью.\n<b>+{DmgMod_UI}|round()%</> урона.\n<b>-{DurationMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности.\n<b>+{MPCostMod}|round()</> расхода энергии. Не расходует энергию повторно.\nСоздание нового меньшего шторма тратит лишь <b>30%</> зарядов <me_Amplify>усиления</>.",""
"Cyclone_Mod_LocalizedStorm_2DescriptionShort","Создает вплоть до <b>3</> меньших штормов.\nНе расходует энергию повторно.\nСоздание нового концентрированного шторма тратит лишь <b>30%</> зарядов <me_Amplify>усиления</>.",""
"Cyclone_Mod_Escalation_0Name","Обострение",""
"Cyclone_Mod_Escalation_1Description","Дает <b>{AmplifyGain}|round()</> {AmplifyGain}|plural(one=заряд,other=заряда) усиления каждые <b>2 сек.</>, когда на поле есть циклон.\nВнутри циклона дает <b>+{DmgMod_UI}|round()%</> <me_Physical>физического урона</> и <me_ColdDam>урона холодом</> и <me_LightningDam>молнией</> за каждый заряд <me_Amplify>усиления</>.",""
"Cyclone_Mod_ViolentResolution_0Name","Насилие",""
"Cyclone_Mod_ViolentResolution_1Description","Когда циклон заканчивается самостоятельно, он наносит <b>{Dmg}|round()</> <me_ColdDam>урона холодом</> всем врагам внутри. Наносимый урон повышается на <b>{DmgMod_UI}|round()%</> за каждый заряд <me_Amplify>усиления</>.",""
"Cyclone_Mod_EnhancedAmplify_0Name","Усиление","unused"
"Cyclone_Mod_EnhancedAmplify_1Description","<b>+{AmplifyMod}|round()</> предела <me_Amplify>усиления</>.","unused"
"Cyclone_Mod_EnhancedProjectiles_0Name","Снаряды","unused"
"Cyclone_Mod_EnhancedProjectiles_1Description","Союзники в циклоне получают +15/30/45% урона снарядами.","unused"
"StormNimbus_0Name","Грозовой нимб",""
"StormNimbus_1Description","Излучает ауру в <b>18м</> области.\nАура дает вам и союзникам <b>+{data.ColdDmgIncrease_UI}|round()%</> <me_ColdDam>урона холодом</>.\nАура дает вам и союзникам <b>+{data.LightDmgIncrease_UI}|round()%</> <me_LightningDam>урона молнией</>.",""
"StormNimbus_Mod_ColdResistance_0Name","Сопротивление холоду",""
"StormNimbus_Mod_ColdResistance_1Description","Аура дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_ColdDam>холоду</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_ColdResistance_2DescriptionShort","Аура дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_ColdDam>холоду</>.",""
"StormNimbus_Mod_LightningResistance_0Name","Сопротивление молнии",""
"StormNimbus_Mod_LightningResistance_1Description","Аура дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_LightningDam>молнии</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_LightningResistance_2DescriptionShort","Аура дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_LightningDam>молнии</>.",""
"StormNimbus_Mod_ColdImbuement_0Name","Воплощение холода",""
"StormNimbus_Mod_ColdImbuement_1Description","Аура дает вам и союзникам <b>+{DmgMod}|round()</> <me_ColdDam>урона холодом</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_ColdDam>урона холодом</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_ColdImbuement_2DescriptionShort","Аура дает вам и союзникам <b>+{DmgMod}|round()</> <me_ColdDam>урона холодом</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_ColdDam>урона холодом</>.",""
"StormNimbus_Mod_LightningImbuement_0Name","Воплощение молнии",""
"StormNimbus_Mod_LightningImbuement_1Description","Аура дает вам и союзникам <b>+{DmgMod}|round()</> <me_LightningDam>урона молнией</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_LightningDam>урон молнией</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_LightningImbuement_2DescriptionShort","Аура дает вам и союзникам <b>+{DmgMod}|round()</> <me_LightningDam>урона молнией</> от оружия.\nДает вам <b>100%</> преобразования урона оружием в <me_LightningDam>урон молнией</>.",""
"StormNimbus_Mod_Thunderstorm_0Name","Гроза",""
"StormNimbus_Mod_Thunderstorm_1Description","Дает вам <b>+{DmgMod_UI}|round()%</> урона <me_LightningStrike>грозовой карой</>.\nКаждые <b>2 сек.</> вы с <b>{Chance_UI}|round()%</> шансом поражаете случайного врага <me_LightningStrike>грозовой карой</> в пределах ауры.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_Thunderstorm_2DescriptionShort","Дает вам <b>+{DmgMod_UI}|round()%</> урона <me_LightningStrike>грозовой карой</>.\nКаждые <b>2 сек.</> вы с <b>{Chance_UI}|round()%</> шансом поражаете случайного врага <me_LightningStrike>грозовой карой</> в пределах ауры.",""
"StormNimbus_Mod_FrostArmor_0Name","Ледяная броня",""
"StormNimbus_Mod_FrostArmor_1Description","Когда враг наносит по вам удар в <b>3м</> области, он получает <b>{Dmg}|round()</> <me_ColdDam>урона холодом</> с <b>{AilmentChance_UI}|round()%</> <me_AilmentChance>шансом хвори</> и с <b>{FreezeChance_UI}|round()%</> шансом <me_Freeze>замораживается</> на <b>{FreezeDuration}|fmt(min_frac=0,max_frac=1) сек.</>\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_FrostArmor_2DescriptionShort","Когда враг наносит по вам удар в <b>3м</> области, он получает <b>{Dmg}|round()</> <me_ColdDam>урона холодом</> с <b>{AilmentChance_UI}|round()%</> <me_AilmentChance>шансом хвори</> и с <b>{FreezeChance_UI}|round()%</> шансом <me_Freeze>замораживается</> на <b>{FreezeDuration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"StormNimbus_Mod_StormEnhancement_0Name","Господство гроз",""
"StormNimbus_Mod_StormEnhancement_1Description","Аура дополнительно дает <b>+{DmgMod_UI}|round()%</> <me_ColdDam>урона холодом</> и <me_LightningDam>молнией</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"StormNimbus_Mod_Conservation_0Name","Сохранение",""
"StormNimbus_Mod_Conservation_1Description","<b>{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Blink_0Name","Мерцание",""
"Blink_1Description","Мгновенно телепортирует в выбранную точку.\nПока идет перезарядка, вы можете применить умение повторно, чтобы телепортироваться на прежнее место.",""
"Blink_Return_0Name","Возвращение",""
"Blink_Return_1Description","Мгновенно возвращает в прежнее место",""
"Blink_Mod_Thundercrash_0Name","Громовой раскат",""
"Blink_Mod_Thundercrash_1Description","Теперь при применении вы падаете с неба в выбранную точку, нанося <b>{Dmg}|round()</> <me_StrikeDam>дробящего урона</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области",""
"Blink_Mod_Thunderstorm_0Name","Гроза",""
"Blink_Mod_Thunderstorm_1Description","Враги в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области вокруг цели с <b>{Chance_UI}|round()%</> шансом поражаются <me_LightningStrike>грозовой карой</>",""
"Blink_Mod_Repeat_0Name","Повторение",""
"Blink_Mod_Repeat_1Description","В течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> вы можете применить умение снова, вплоть до <b>{Repetition}|floor()</> раз.\nЗатем начинается перезарядка.",""
"Blink_Mod_StunChance_0Name","Оглушение",""
"Blink_Mod_StunChance_1Description","Громовой раскат с <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом <me_Stun>оглушает</> на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Blink_Mod_StunChance_2DescriptionShort","Громовой раскат с <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом <me_Stun>оглушает</> на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Frostbite_0Name","Обморожение",""
"Frostbite_1Description","Создает мерзлую землю на <b>{dataBase.FrozenGroundDuration}|fmt(min_frac=0,max_frac=1) сек.</> и обмораживает врагов на <b>{dataActive.DurationTotal}|fmt(min_frac=0,max_frac=1) сек.</> в <b>{dataDmg.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\nМерзлая земля <me_Slow>замедляет</> врагов на <b>{dataBase.FrozenGroundSlow_UI}|round()%</>\nОбмороженные враги получают <b>{dataDmg.ColdDmgTotal}|round()</> <me_ColdDam>урона холодом</> каждые <b>{dataBase.Period}|fmt(min_frac=0,max_frac=1) сек.</> \nЭтот урон повышается на мерзлой земле вплоть до <b>{dataBase.DmgModLimit_UI}|round()%</> за <b>{dataBase.FrozenGroundDuration}|fmt(min_frac=0,max_frac=1) сек.</> \nПри достижении предела создается ледяной взрыв, наносящий <b>{dataDmgAlt2.ColdDmgTotal}|round()</> <me_ColdDam>урона холодом</> в <b>{dataDmgAlt2.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.",""
"Frostbite_Mod_AcceleratedDamage_0Name","Ускорение",""
"Frostbite_Mod_AcceleratedDamage_1Description","<b>+{DmgMod_UI}%</> <me_DoT>периодического</> урона\n<b>-{DurationMod_UI}%</> длительности",""
"Frostbite_Mod_ColdSnap_0Name","Похолодание",""
"Frostbite_Mod_ColdSnap_1Description","Снимает <me_Freeze>заморозку</> с врагов и вызывает взрыв, наносящий <b>{Dmg}|round()</> <me_ColdDam>урона холодом</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области",""
"Frostbite_Mod_EnhancedArea_0Name","Область",""
"Frostbite_Mod_EnhancedArea_1Description","<b>+{AreaMod_UI}|round()%</> области обморожения и мерзлой земли.",""
"Frostbite_Mod_EnhancedControlDuration_0Name","Контроль",""
"Frostbite_Mod_EnhancedControlDuration_1Description","<b>+{CCDurationMod_UI}%</> длительности <me_Stun>оглушения</> и <me_Freeze>заморозки</> пораженных врагов.",""
"Frostbite_Mod_EnhancedDuration_0Name","Длительность",""
"Frostbite_Mod_EnhancedDuration_1Description","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности",""
"Frostbite_Mod_FrostExplosion_0Name","Морозный взрыв",""
