"Key","SourceString","DevComment"
"StormAffliction_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{ChanceCurrent}|floor()%</> шанса <me_Shock>шока</> и <me_Chill>охлаждения</>\n<b>+{PowerCurrent}|floor()%</> <me_AilmentPower>силы</> <me_Shock>шока</> и <me_Chill>охлаждения</>\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{ChanceNext}|floor()%</> шанса <me_Shock>шока</> и <me_Chill>охлаждения</>\n<b>+{PowerNext}|floor()%</> <me_AilmentPower>силы</> <me_Shock>шока</> и <me_Chill>охлаждения</>",""
"StormAffliction_Feat_MaxShock_0Name","Предел шока",""
"StormAffliction_Feat_MaxShock_1Description","<b>+3</> предела <me_Shock>шока</>\n<b>+20%</> шанса <me_Shock>шока</>",""
"StormAffliction_Feat_MaxChill_0Name","Предел охлаждения",""
"StormAffliction_Feat_MaxChill_1Description","<b>+3</> предела <me_Chill>охлаждения</>\n<b>+20%</> шанса <me_Chill>охлаждения</>",""
"StormAffliction_Feat_Power_0Name","Сила",""
"StormAffliction_Feat_Power_1Description","<b>+20%</> <me_AilmentPower>силы</> <me_Chill>охлаждения</> и <me_Shock>шока</>",""
"StormProtection_0Name","Небесная защита",""
"StormProtection_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{BarrierCurrent}|floor()%</> <me_FreeBarrier>барьера</>\n<b>+{ConversionCurrent}|floor()%</> <me_BarrierConversion>конверсии барьера</>\n<b>+{GlanceCurrent}|floor()%</> шанса <me_Glancing>скользящих</> снарядов\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{BarrierNext}|floor()%</> <me_FreeBarrier>барьера</>\n<b>+{ConversionNext}|floor()%</> <me_BarrierConversion>конверсии барьера</>\n<b>+{GlanceNext}|floor()%</> шанса <me_Glancing>скользящих</> снарядов",""
"StormProtection_Feat_BarrierDecay_0Name","Распад барьера",""
"StormProtection_Feat_BarrierDecay_1Description","<b>-{DecayRate}%</> скорости <me_BarrierDecay>распада барьера</>",""
"StormProtection_Feat_Barrier_0Name","Барьер",""
"StormProtection_Feat_Barrier_1Description","<b>+{Barrier}%</> барьера",""
"StormProtection_Feat_Movement_0Name","Движение",""
"StormProtection_Feat_Movement_1Description","<b>+{CooldownRate}%</> скорости перезарядки умений движения",""
"LightningEvoker_0Name","Призыватель молний",""
"LightningEvoker_1Description","<b_gold>Уровень {CurrentLevel}:</>\nКогда вы применяете активное <me_Channel>неподдерживаемое</> умение, случайный враг в <b>12м</> области вокруг с <b>{ChanceCurrent}|floor()%</> шансом поражается <me_LightningStrike>грозовой карой</>\n\n<b_gold>Уровень {NextLevel}:</>\nКогда вы применяете активное <me_Channel>неподдерживаемое</> умение, случайный враг в <b>12м</> области вокруг с <b>{ChanceNext}|floor()%</> шансом поражается <me_LightningStrike>грозовой карой</>",""
"LightningEvoker_Feat_Shock_0Name","Шок",""
"LightningEvoker_Feat_Shock_1Description","<b>+20%</> <me_AilmentChance>шанса хвори</> от <me_LightningStrike>грозовой кары</>",""
"LightningEvoker_Feat_Rage_0Name","Ярость",""
"LightningEvoker_Feat_Rage_1Description","При <me_Overflow>переполнении</> <me_Rage>ярости</> вы с <b>15%</> шансом поражаете <me_LightningStrike>грозовой карой</> случайного врага в <b>12м</> области","Every <b>3s</> you have a <b>5%</> chance per Rage stack to hit a random enemy with a Lightning Strike"
"LightningEvoker_Feat_Damage_0Name","Урон",""
"LightningEvoker_Feat_Damage_1Description","<b>+40%</> урона <me_LightningStrike>грозовой карой</>",""
"Overcharge_0Name","Запредельный заряд",""
"Overcharge_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{DmgCurrent}|round()%</> урона <me_Overload>перегружаемыми</> умениями\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{DmgNext}|round()%</> урона <me_Overload>перегружаемыми</> умениями",""
"Overcharge_Feat_Damage_0Name","Урон молнией",""
"Overcharge_Feat_Damage_1Description","<b>+2%</> урона <me_LightningStrike>грозовой карой</> за каждый заряд <me_Overload>перегрузки</>",""
"Overcharge_Feat_Energy_0Name","Энергия",""
"Overcharge_Feat_Energy_1Description","Восстанавливает <b>{MP}|round()</> энергии в течение <b>{Duration}|round() сек.</> за каждый очищенный заряд <me_Overload>перегрузки</>",""
"Overcharge_Feat_Duration_0Name","Длительность",""
"Overcharge_Feat_Duration_1Description","<b>+{DurationMod_UI}|round()%</> длительности перегрузки\n<b>-{DmgTakenMod_UI}|round()%</> урона от <me_Overload>перегрузки</>"," // Take 25% less Damage from Overload."
"ArcaneShielding_0Name","Магический барьер",""
"ArcaneShielding_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{BarrierCurrent}%</> барьера\n<b>+{BarrierRegenCurrent}|round()</> регенерации барьера\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{BarrierNext}%</> барьера\n<b>+{BarrierRegenNext}|round()</> регенерации барьера",""
"ArcaneShielding_Feat_BarrierCD_0Name","Перезарядка барьера",""
"ArcaneShielding_Feat_BarrierCD_1Description","<b>+{Cooldown}%</> скорости перезарядки барьера",""
"ArcaneShielding_Feat_BarrierDecay_0Name","Распад барьера",""
"ArcaneShielding_Feat_BarrierDecay_1Description","<b>-{Decay}%</> скорости <me_BarrierDecay>распада барьера</>",""
"ArcaneShielding_Feat_Reservation_0Name","Занимание энергии",""
"ArcaneShielding_Feat_Reservation_1Description","<me_Reserve>Занимает</> <b>{EnergyReservation}%</> энергии. Дает <me_FreeBarrier>барьер</> в размере <b>{ConversionRate}%</> от <me_Reserve>занятой</> энергии",""
"StormAdaptation_0Name","Грозовое родство",""
"StormAdaptation_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{DecayThresholdCurrent}</> порога <me_BarrierDecay>распада барьера</>\n<b>+{ColdResCurrent}%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{LightningResCurrent}%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</>\n<b_gold>Уровень {NextLevel}:</>\n<b>+{DecayThresholdNext}</> порога <me_BarrierDecay>распада барьера</>\n<b>+{ColdResNext}%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{LightningResNext}%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</>",""
"StormAdaptation_Feat_ColdRes_0Name","Сопротивление холоду",""
"StormAdaptation_Feat_ColdRes_1Description","<b>+{MaxRes}%</> предельного <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{Resistance}%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</>",""
"StormAdaptation_Feat_LightningRes_0Name","Сопротивление молнии",""
"StormAdaptation_Feat_LightningRes_1Description","<b>+{MaxRes}%</> предельного <me_Resistance>сопротивления</> <me_LightningDam>молнии</>\n<b>+{Resistance}%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</>",""
"StormAdaptation_Feat_Overload_0Name","Перегрузка",""
"StormAdaptation_Feat_Overload_1Description","Вы получаете на <b>{DamageReduction}%</> меньше урона от <me_Overload>перегрузки</>",""
"DeepFreeze_0Name","Глубокая заморозка",""
"DeepFreeze_1Description","<b_gold>Уровень {CurrentLevel}:</>\nОткрывает <b>Охлаждающую заморозку</>\n<b>+{ChillChanceCurrent}|floor()%</> шанса <me_Chill>охлаждения</>\n<b>+{FreezeDurationCurrent}|floor()%</> длительности <me_Freeze>заморозки</>\n<b>+{DmgOnIncapacitatedCurrent}|floor()%</> урона по обездвиженным врагам\n\n<b_gold>Уровень {NextLevel}:</>\nОткрывает <b>Охлаждающую заморозку</>\n<b>+{ChillChanceNext}|floor()%</> шанса <me_Chill>охлаждения</>\n<b>+{FreezeDurationNext}|floor()%</> длительности <me_Freeze>заморозки</>\n<b>+{DmgOnIncapacitatedNext}|floor()%</> урона по обездвиженным врагам\n\n<b>Охлаждающая заморозка</>: при наложении <me_Chill>охлаждения</> вы с <b>+1%</> шансом за каждый заряд <me_Chill>охлаждения</> погружаете врага в <me_Freeze>заморозку</> на <b>1.5</> сек.",""
"DeepFreeze_Feat_ChillDuration_0Name","Длительность охлаждения",""
"DeepFreeze_Feat_ChillDuration_1Description","<b>+{ChillDuration}%</> длительности <me_Chill>охлаждения</>",""
"DeepFreeze_Feat_FreezeDuration_0Name","Длительность заморозки",""
"DeepFreeze_Feat_FreezeDuration_1Description","<b>+{FreezeDuration}%</> длительности <me_Freeze>заморозки</>",""
"DeepFreeze_Feat_ChillAmount_0Name","Предел охлаждения",""
"DeepFreeze_Feat_ChillAmount_1Description","<b>+{MaxChill}</> предела <me_Chill>охлаждения</>",""
"LightningBringer_0Name","Вестник гроз",""
"LightningBringer_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{LightningStrikeChanceCurrent}|floor()%</> шанса поразить <me_LightningStrike>грозовой карой</>\n<b>+{LightningStrikeDmgCurrent}|floor()%</> урона <me_LightningStrike>грозовой карой</>\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{LightningStrikeChanceNext}|floor()%</> шанса поразить <me_LightningStrike>грозовой карой</>\n<b>+{LightningStrikeDmgNext}|floor()%</> урона <me_LightningStrike>грозовой карой</>",""
"LightningBringer_Feat_Reservation_0Name","Занимание энергии",""
"LightningBringer_Feat_Reservation_1Description","<me_Reserve>Занимает</> <b>{Reservation}%</> энергии. <me_LightningStrike>Грозовая кара</> наносит дополнительный <me_LightningDam>урон молнией</> в размере <b>{Damage}%</> от занятой энергии",""
"LightningBringer_Feat_ShockOverflow_0Name","Огненные взрывы",""
"LightningBringer_Feat_ShockOverflow_1Description","При поражении <me_LightningStrike>грозовой карой</> <me_Burn>горящего</> врага вы с <b>{Chance_UI}%</> шансом вызываете взрыв, нанося <b>{Damage_UI}|round()</> <me_FireDam>урона огнем</> в <b>{Radius_UI}|fmt(min_frac=1,max_frac=1)</>м области",""
"LightningBringer_Feat_CritChance_0Name","Крит. шанс",""
"LightningBringer_Feat_CritChance_1Description","<b>+{Crit}%</> базового шанса <me_Critical>критического удара</> <me_LightningStrike>грозовой кары</>",""
"RagingStorm_0Name","Яростный шторм",""
"RagingStorm_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{DamageCurrent}|floor()%</> урона\n<b>+{RageEffectCurrent}|floor()%</> силы эффекта <me_Rage>ярости</>\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{DamageNext}|floor()%</> урона\n<b>+{RageEffectNext}|floor()%</> силы эффекта <me_Rage>ярости</>",""
"RagingStorm_Feat_RageOverflow_0Name","Переполнение ярости",""
"RagingStorm_Feat_RageOverflow_1Description","При <me_Overflow>переполнении</> <me_Rage>ярости</> вы с <b>{Chance}%</> шансом восстанавливаете <b>{Energy}</> энергии",""
"RagingStorm_Feat_RageAmount_0Name","Предел ярости",""
"RagingStorm_Feat_RageAmount_1Description","<b>+{MaxStacks}</> предела <me_Rage>ярости</>",""
"RagingStorm_Feat_RageDuration_0Name","Длительность ярости",""
"RagingStorm_Feat_RageDuration_1Description","<b>+{Duration}%</> длительности <me_Rage>ярости</>",""
"StormInvoker_0Name","Призыватель бурь",""
"StormInvoker_1Description","{DescriptionComponent[PassiveCurrent]}\n{DescriptionComponent[SummonIncreasedDamage]}\n{DescriptionComponent[SummonIncreasedAllSpeed]}\n\n{DescriptionComponent[PassiveNext]}\n{DescriptionComponent[SummonIncreasedDamage2]}\n{DescriptionComponent[SummonIncreasedAllSpeed2]}",""
"StormInvoker_Feat_Damage_0Name","Урон прислужников",""
"StormInvoker_Feat_Damage_1Description","{DescriptionComponent[SummonIncreasedDamage]}",""
"StormInvoker_Feat_Speed_0Name","Скорость прислужников",""
"StormInvoker_Feat_Speed_1Description","{DescriptionComponent[SummonIncreasedAllSpeed]}",""
"StormInvoker_Feat_Resistances_0Name","Стойкость прислужников",""
"StormInvoker_Feat_Resistances_1Description","{DescriptionComponent[SummonIncreasedHealth]}\n{DescriptionComponent[SummonAddColdResistance]}\n{DescriptionComponent[SummonAddLightningResistance]}",""
