"Key","SourceString","DevComment"
"LethalStrike_Mod_FlowGain_2DescriptionShort","Больше не тратит <me_Flow>поток</> на дополнительный эффект.\nДает <me_Flow>поток</> при убийстве <me_Mark>отмеченного</> врага этой атакой.",""
"LethalStrike_Mod_MarkFocus_0Name","Средоточие метки",""
"LethalStrike_Mod_MarkFocus_1Description","<b>+{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> урона по <me_Mark>отмеченным</> врагам.\nПри поражении <me_Mark>отмеченного</> врага этим умением оно откатывает <b>{CDRefresh_UI}%</> перезарядки.",""
"LethalStrike_Mod_PoisonExplosion_0Name","Ядовитый взрыв",""
"LethalStrike_Mod_PoisonExplosion_1Description","При ударе наносит <b>{BaseDmg}|floor()</> <me_PoisonDam>урона ядом</> + <b>{BonusDmg}|floor()</> за каждый заряд <me_Plague>чумы</> на враге в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"LethalStrike_Mod_PoisonExplosion_2DescriptionShort","При ударе наносит <b>{BaseDmg}|floor()</> <me_PoisonDam>урона ядом</> + <b>{BonusDmg}|floor()</> за каждый заряд <me_Plague>чумы</> на враге в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.",""
"TrickShot_0Name","Подлый бросок",""
"TrickShot_1Description","Метает скрытый клинок, нанося <b>{data.MinDmg}|floor() - {data.MaxDmg}|floor()</> <me_PierceDam>колющего урона</>.\n<me_Penetration>Пронзает</> всех врагов.\n<b>{data.ProjRange_UI}|fmt(min_frac=0,max_frac=1)м</> дальности полета снаряда.",""
"TrickShot_Mod_Interrupt_0Name","Прерывание",""
"TrickShot_Mod_Interrupt_1Description","<me_Stun>Оглушает</> <me_Channel>поддерживающих умение</> врагов на <b>{StunDuration}|fmt(min_frac=1,max_frac=1) сек.</>",""
"TrickShot_Mod_Counter_0Name","Наказание",""
"TrickShot_Mod_Counter_1Description","Наносит на <b>{DmgMod_UI}|floor()%</> больше урона по <me_Channel>поддерживающим умение</> врагам.",""
"TrickShot_Mod_EnhancedAilment_0Name","Хворь","unused"
"TrickShot_Mod_EnhancedAilment_1Description","<b>+{AilmentMod_UI}|floor()%</> <me_AilmentChance>шанса хвори</>.","unused"
"TrickShot_Mod_EnhancedCriticalHit_0Name","Крит. удары","unused"
"TrickShot_Mod_EnhancedCriticalHit_1Description","<b>+{CritMod_UI}|floor()%</> шанса <me_Critical>критического удара</>.","unused"
"TrickShot_Mod_CriticalRupture_0Name","Разрыв",""
"TrickShot_Mod_CriticalRupture_1Description","<b>+{CritMod_UI}|fmt(min_frac=0,max_frac=1)%</> базового шанса <me_Critical>критического удара</>.\nПри <me_Critical>критическом ударе</> с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"TrickShot_Mod_CriticalRupture_2DescriptionShort","При <me_Critical>критическом ударе</> с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывает <me_Rupture>разрыв</>.",""
"TrickShot_Mod_Mark_0Name","Средоточие метки",""
"TrickShot_Mod_Mark_1Description","Наносит на <b>{DmgMod_UI}|floor()%</> больше урона по <me_Mark>отмеченным</> врагам.",""
"TrickShot_Mod_Shrapnel_0Name","Шрапнель",""
"TrickShot_Mod_Shrapnel_1Description","При ударе накладывает дебафф на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> (не суммируется), который каждую секунду с <b>{AilmentChance_UI}|floor()%</> шансом вызывает <me_Bleed>кровотечение</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"TrickShot_Mod_Shrapnel_2DescriptionShort","При ударе накладывает дебафф на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</> (не суммируется), который каждую секунду с <b>{AilmentChance_UI}|floor()%</> шансом вызывает <me_Bleed>кровотечение</>.",""
"TrickShot_Mod_Doom_0Name","Рок",""
"TrickShot_Mod_Doom_1Description","Тратит весь <me_Doom>рок</> на враге и наносит на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> больше урона по нему за каждый потраченный заряд <me_Doom>рока</>.",""
"TrickShot_Mod_ShadowDagger_0Name","Фантомные чары",""
"TrickShot_Mod_ShadowDagger_1Description","Превращает умение в чары и создает фантомный кинжал, наносящий <me_PierceDam>колющий урон</>.\nТеги: +Фантомное, -Дальняя атака, +Чары",""
"TrickShot_Mod_ShadowDagger_3Ability_Name","Подлый бросок",""
"TrickShot_Mod_ShadowDagger_4Ability_Description","Метает фантомный кинжал, нанося <b>{data.MinDmg}|floor() - {data.MaxDmg}|floor()</> <me_PierceDam>колющего урона</>.\n<me_Penetration>Пронзает</> всех врагов.\n<b>{data.ProjRange_UI}|fmt(min_frac=0,max_frac=1)м</> дальности полета снарядов.",""
"TrickShot_Mod_RangedWeapon_0Name","Бросок оружия",""
"TrickShot_Mod_RangedWeapon_1Description","Теперь метает ваше собственное оружие, нанося <b>{DmgMod_UI}%</> урона оружием.\n<b>+{ProjSpdMod_UI}|floor()%</> скорости полета снарядов.\nТребует копье, кинжал или дальнее оружие",""
"TrickShot_Mod_RangedWeapon_3Ability_Name","Подлый бросок",""
"TrickShot_Mod_RangedWeapon_4Ability_Description","Метает ваше собственное оружие, нанося <b>{data.WeaponDmg_UI}|floor()%</> урона оружием.\n<b>+{data.ProjSpeedFactor_UI}|floor()%</> скорости полета снарядов.\n<me_Penetration>Пронзает</> всех врагов.\nТребует копье, кинжал или дальнее оружие",""
"Preparation_0Name","Подготовка",""
"Preparation_1Description","Излучает <me_Aura>ауру</> в <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<me_Aura>Аура</> дает вам и союзникам <b>+{data.PoisonDmgIncrease_UI}|fmt(min_frac=0,max_frac=1)%</> <me_PoisonDam>урона ядом</>.\n<me_Aura>Аура</> дает вам и союзникам <b>+{data.PhysicalDmgIncrease_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Physical>физического урона</>.",""
"Preparation_Mod_AbilityEnhancement_0Name","Кровь и отрава",""
"Preparation_Mod_AbilityEnhancement_1Description","Дает <b>+{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Physical>физического урона</> и <me_PoisonDam>урона ядом</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_EnhancedAilment_0Name","Хворь",""
"Preparation_Mod_EnhancedAilment_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шанса хвори</>.\n<me_Aura>Аура</> дает вам и союзникам <b>+{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentPower>силы хвори</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_EnhancedAilment_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шанса хвори</>.\n<me_Aura>Аура</> дает вам и союзникам <b>+{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentPower>силы хвори</>.",""
"Preparation_Mod_EnhancedCriticalHits_0Name","Крит. удары",""
"Preparation_Mod_EnhancedCriticalHits_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> шанса <me_Critical>критического удара</>.\n<me_Aura>Аура</> дает вам и союзникам <b>+{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_CritDamMult>критического урона</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_EnhancedCriticalHits_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> шанса <me_Critical>критического удара</>.\n<me_Aura>Аура</> дает вам и союзникам <b>+{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_CritDamMult>критического урона</>",""
"Preparation_Mod_ShadowDagger_0Name","Фантомный кинжал",""
"Preparation_Mod_ShadowDagger_1Description","Когда вы наносите <me_Critical>критический удар</> активным умением, с <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом врага поразит фантомный кинжал, нанося <b>{Damage}|round()</> <me_PoisonDam>урона ядом</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_ShadowDagger_2DescriptionShort","Когда вы наносите <me_Critical>критический удар</> активным умением, с <b>{Chance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом врага поразит фантомный кинжал, нанося <b>{Damage}|round()</> <me_PoisonDam>урона ядом</>.",""
"Preparation_Mod_BladeHoning_0Name","Заточка лезвий",""
"Preparation_Mod_BladeHoning_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_PierceDam>колющего урона</> от оружия.\nДает вам <b>100%</> преобразования урона в <me_PierceDam>колющий урон</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_BladeHoning_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_PierceDam>колющего урона</> от оружия.\nДает вам <b>100%</> преобразования урона в урон <me_PierceDam>колющий урон</>.",""
"Preparation_Mod_Envenom_0Name","Ядовитое покрытие",""
"Preparation_Mod_Envenom_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nДает вам <b>100%</> преобразования урона в <me_PoisonDam>урон ядом</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_Envenom_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nДает вам <b>100%</> преобразования урона в <me_PoisonDam>урон ядом</>.",""
"Preparation_Mod_WeaponCoating_0Name","Чумное покрытие",""
"Preparation_Mod_WeaponCoating_1Description","Дает <b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nПри ударе оружием вы получаете повторный шанс наложить <me_Plague>чуму</> в <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_WeaponCoating_2DescriptionShort","Дает <b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nПри ударе оружием вы получаете повторный шанс наложить <me_Plague>чуму</> в <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</>.",""
"Preparation_Mod_PoisonResistance_0Name","Сопротивление яду",""
"Preparation_Mod_PoisonResistance_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_PoisonDam>яду</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_PoisonDam>яду</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_PoisonResistance_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_PoisonDam>яду</> и <b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_PoisonDam>яду</>.",""
"Preparation_Mod_TrailBlazer_0Name","Скорость",""
"Preparation_Mod_TrailBlazer_1Description","<me_Aura>Аура</> дает вам и союзникам <b>+{MSMod_UI}|fmt(min_frac=0,max_frac=1)%</> скорости движения, <b>+{ResMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Resistance>сопротивления</> <me_Impairment>недугам</> и <b>+{MaxResMod_UI}|fmt(min_frac=0,max_frac=1)%</> предельного <me_Resistance>сопротивления</> <me_Impairment>недугам</>.\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии.",""
"Preparation_Mod_TrailBlazer_2DescriptionShort","<me_Aura>Аура</> дает вам и союзникам <b>+{MSMod_UI}|fmt(min_frac=0,max_frac=1)%</> скорости движения, <b>+{ResMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_Resistance>сопротивления</> <me_Impairment>недугам</> и <b>+{MaxResMod_UI}|fmt(min_frac=0,max_frac=1)%</> предельного <me_Resistance>сопротивления</> <me_Impairment>недугам</>.",""
"MarkForDeath_0Name","Метка смерти",""
"MarkForDeath_1Description","<me_Mark>Помечает</> вашу цель.\nПри поражении <me_Mark>отмеченного</> врага вы наносите дополнительно <b>{data.DmgPerc_UI}|fmt(min_frac=0,max_frac=1)%</> от урона как <me_VitalityDam>урон здоровьем</>. Этот урон не может быть критическим.",""
"MarkForDeath_Mod_Weaken_0Name","Слабость",""
"MarkForDeath_Mod_Weaken_1Description","Отмеченный враг наносит на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньше урона.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"MarkForDeath_Mod_Weaken_2DescriptionShort","Отмеченный враг наносит на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньше урона.",""
"MarkForDeath_Mod_Doom_0Name","Рок",""
"MarkForDeath_Mod_Doom_1Description","При применении накладывает <b>{Doom}|round()</> заряда <me_Doom>рока</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"MarkForDeath_Mod_Doom_2DescriptionShort","При применении накладывает <b>{Doom}|round()</> заряда <me_Doom>рока</>.",""
"MarkForDeath_Mod_PoisonBurst_0Name","Ядовитая вспышка",""
"MarkForDeath_Mod_PoisonBurst_1Description","При нанесении <b>{DmgCap}|round()</> урона по <me_Mark>отмеченному</> врагу метка смерти тратится и наносит <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> этого урона в виде <me_PoisonDam>урона ядом</>.",""
"MarkForDeath_Mod_PoisonExplosion_0Name","Ядовитый взрыв",""
"MarkForDeath_Mod_PoisonExplosion_1Description","Ядовитый взрыв теперь наносит урон в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области и также возникает после смерти врага.",""
"MarkForDeath_Mod_PoisonExplosion_2DescriptionShort","Ядовитый взрыв теперь наносит урон в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области и также возникает после смерти врага.",""
"MarkForDeath_Mod_ShadowDagger_0Name","Фантомный кинжал",""
"MarkForDeath_Mod_ShadowDagger_1Description","Когда вы наносите <me_Critical>критический удар</> активным умением по <me_Mark>отмеченному</> врагу, его поражает фантомный кинжал, нанося <b>{Dmg}|round()</> <me_PoisonDam>урона ядом</>.",""
"MarkForDeath_Mod_FlowSpender_0Name","Распад потока",""
"MarkForDeath_Mod_FlowSpender_1Description","При прямом применении тратит <me_Flow>поток</> и поражает врага <b>{Amount}|round()</> фантомными кинжалами, каждый из которых наносит <b>{Dmg}|round()</> <me_PoisonDam>урона ядом</>.",""
"Grenade_0Name","Граната",""
"Grenade_1Description","Метает гранату, нанося <b>{data.Damage}|round()</> <me_FireDam>урона огнем</> в <b>{data.Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.",""
"Grenade_Mod_PoisonGrenade_0Name","Ядовитая граната",""
"Grenade_Mod_PoisonGrenade_1Description","<b>100%</> урона от взрыва и пылающей земли преобразовывается в <me_PoisonDam>урон ядом</>.",""
"Grenade_Mod_BurningGround_0Name","Пылающая земля",""
"Grenade_Mod_BurningGround_1Description","Оставляет горящую землю на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>, наносящую <b>{Damage}|round()</> <me_FireDam>урона огнем</> каждые <b>{Interval}|fmt(min_frac=0,max_frac=1) сек.</> с <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шансом хвори</>.\nБез усталости.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Grenade_Mod_BurningGround_2DescriptionShort","Оставляет горящую землю на <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>, наносящую <b>{Damage}|round()</> <me_FireDam>урона огнем</> каждые <b>{Interval}|fmt(min_frac=0,max_frac=1) сек.</> с <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шансом хвори</>.",""
"Grenade_Mod_Payload_0Name","Нагрузка",""
"Grenade_Mod_Payload_1Description","Теперь метает взрывчатку в виде дальней атаки оружием, нанося <b>{WeaponDmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> урона оружием при попадании и взрыве.\nТребует лук",""
"Grenade_Mod_Fragmentation_0Name","Осколки",""
"Grenade_Mod_Fragmentation_1Description","При взрыве запускает <b>{ProjectileMin}|round()</> - <b>{ProjectileMax}|round()</> металлических фрагментов во все стороны, каждый из которых наносит <b>{Damage}|round()</> <me_PierceDam>колющего урона</> с <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шансом хвори</>. \nПопадания в одну и ту же цель наносят на <b>90%</> меньше урона с <b>90%</> меньшим <me_AilmentChance>шансом хвори</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Grenade_Mod_Fragmentation_2DescriptionShort","При взрыве запускает <b>{ProjectileMin}|round()</> - <b>{ProjectileMax}|round()</> металлических фрагментов во все стороны, каждый из которых наносит <b>{Damage}|round()</> <me_PierceDam>колющего урона</> с <b>{AilmentChance_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шансом хвори</>. \nПопадания в одну и ту же цель наносят на <b>90%</> меньше урона с <b>90%</> меньшим <me_AilmentChance>шансом хвори</>.",""
"Grenade_Mod_Rupture_0Name","Разрыв",""
"Grenade_Mod_Rupture_1Description","Попадания осколками с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывают <me_Rupture>разрыв</>.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Grenade_Mod_Rupture_2DescriptionShort","Попадания осколками с <b>{RuptureChance_UI}|fmt(min_frac=0,max_frac=1)%</> шансом вызывают <me_Rupture>разрыв</>.",""
"Grenade_Mod_FlowSpender_0Name","Распад потока",""
"Grenade_Mod_FlowSpender_1Description","Тратит <me_Flow>поток</> и метает еще <b>{ProjAmountMod}|round()</> {ProjAmountMod}|plural(one=снаряд,other=снаряда) в конусе.",""
"Grenade_Mod_FlowSpender_2DescriptionShort","Тратит <me_Flow>поток</> и метает еще <b>{ProjAmountMod}|round()</> {ProjAmountMod}|plural(one=снаряд,other=снаряда) в конусе.",""
"Grenade_Mod_ClusterBomb_0Name","Кластерная бомба",""
"Grenade_Mod_ClusterBomb_1Description","Дополнительные снаряды теперь вызывают кластерные взрывы, наносящие на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньше урона с <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньшим <me_AilmentChance>шансом хвори</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<b>+{ProjMod}|round()</> выпускаемых снарядов.\n<b>+{MPCostMod}|round()</> расхода энергии.",""
"Grenade_Mod_ClusterBomb_2DescriptionShort","Дополнительные снаряды теперь вызывают кластерные взрывы, наносящие на <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньше урона с <b>{DmgMod_UI}|fmt(min_frac=0,max_frac=1)%</> меньшим <me_AilmentChance>шансом хвори</> в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<b>+{ProjMod}|round()</> выпускаемых снарядов.",""
"Vanish_0Name","Исчезновение",""
"Vanish_1Description","Повышает скорость движения на <b>{data.MSBonus_UI}|round()%</> и урон на <b>{data.DmgBonus_UI}|round()%</> в течение <b>{data.Duration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Vanish_Mod_FlashPowder_0Name","Ослепляющий порошок",""
"Vanish_Mod_FlashPowder_1Description","При применении <me_Stun>оглушает</> врагов в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области на <b>{StunDuration}|fmt(min_frac=0,max_frac=1) сек.</>\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.\nТеги: +<me_Disruption>Прерывание</>",""
"Vanish_Mod_FlashPowder_2DescriptionShort","При применении <me_Stun>оглушает</> врагов в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области на <b>{StunDuration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Vanish_Mod_FlowGain_0Name","Поток",""
"Vanish_Mod_FlowGain_1Description","При применении дает <me_Flow>поток</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Vanish_Mod_FlowGain_2DescriptionShort","При применении дает <me_Flow>поток</>.",""
"Vanish_Mod_Doom_0Name","Рок",""
"Vanish_Mod_Doom_1Description","Накладывает <b>{Doom}|round()</> {Doom}|plural(one=заряд,other=заряда) <b>рока</> на всех врагов в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Vanish_Mod_Doom_2DescriptionShort","Накладывает <b>{Doom}|round()</> {Doom}|plural(one=заряд,other=заряда) <b>рока</> на всех врагов в <b>{Radius_UI}|fmt(min_frac=0,max_frac=1)м</> области.",""
"Vanish_Mod_EnhancedCriticalHits_0Name","Крит. удары",""
"Vanish_Mod_EnhancedCriticalHits_1Description","Дает <b>+{CritChanceMod_UI}|round()%</> шанса <me_Critical>критического удара</>.\nДает <b>+{CritDmgMod_UI}|round()%</> <me_CritDamMult>критического урона</>.",""
"Vanish_Mod_EnhancedAilments_0Name","Хворь",""
"Vanish_Mod_EnhancedAilments_1Description","Дает <b>+{AilmentChanceMod_UI}|round()%</> <me_AilmentChance>шанса хвори</>.\nДает <b>{AilmentPowerMod_UI}|round()%</> <me_AilmentPower>силы хвори</>.",""
"Vanish_Mod_EnhancedDuration_0Name","Длительность",""
"Vanish_Mod_EnhancedDuration_1Description","<b>+{DurationMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности.",""
"Vanish_Mod_DeadlyStrike_0Name","Смертельный удар",""
"Vanish_Mod_DeadlyStrike_1Description","Дает еще <b>+{DmgMod_UI}|round()%</> урона.\n<b>-{BaseCDMod_UI}|round()%</> длительности перезарядки.\n<b>{DurationMod_UI}|round()%</> длительности действия.",""
"Vanish_Mod_Lifesteal_0Name","Похищение жизни",""
"Vanish_Mod_Lifesteal_1Description","Дает <b>+{DmgMod}|round()</> <me_VitalityDam>урона здоровьем</> от оружия.\nДает <b>+{LifestealMod_UI}|round()%</> силы <me_Lifesteal>похищения жизни</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Vanish_Mod_Lifesteal_2DescriptionShort","Дает <b>+{DmgMod}|round()</> <me_VitalityDam>урона здоровьем</> от оружия.\nДает <b>+{LifestealMod_UI}|round()%</> силы <me_Lifesteal>похищения жизни</>.",""
"Vanish_Mod_BurstOfSpeed_0Name","Всплеск скорости",""
"Vanish_Mod_BurstOfSpeed_1Description","Дает <b>+{ActionSpdMod_UI}|round()%</> скорости атаки и сотворения.\nПри прямом применении дополнительно повышает скорость движения на <b>{MSMod_UI}|round()%</>, которая снижается в течение <b>{Duration}|fmt(min_frac=0,max_frac=1) сек.</>",""
"Flicker_0Name","Рывок",""
"Flicker_1Description","Совершает рывок на <b>{data.TravelDistance_UI}|fmt(min_frac=0,max_frac=1)м</> в сторону цели, нанося <b>{data.MinDmg}|round()</> <me_PierceDam>колющего урона</> всем врагам на пути.",""
"Flicker_Mod_MarkFocus_0Name","Средоточие метки",""
"Flicker_Mod_MarkFocus_1Description","Наносит на <b>{DmgMod_UI}|round()%</> больше урона по <me_Mark>отмеченным</> врагам.",""
"Flicker_Mod_FlowGain_0Name","Поток",""
"Flicker_Mod_FlowGain_1Description","При поражении <me_Mark>отмеченного</> врага вы получаете <me_Flow>поток</>.\n<b>+{BaseCDMod}|fmt(min_frac=0,max_frac=1) сек.</> длительности перезарядки.",""
"Flicker_Mod_FlowGain_2DescriptionShort","При поражении <me_Mark>отмеченного</> врага вы получаете <me_Flow>поток</>.",""
"Flicker_Mod_Rupture_0Name","Разрыв",""
