"Key","SourceString","DevComment"
"mastery_warfare","Ратное дело",""
"mastery_storm","Воздух",""
"modifier_required_capacity","Вместимость за ранг",""
"mastery_respec_mode","Сбросить очки",""
"refund_all","Сбросить все","All invested passive and active mastery points will be refunded."
"mastery","Мастерство",""
"masteries","Мастерство",""
"modifier_rank","Ранг",""
"mastery_confirm","Подтвердить мастерство",""
"mastery_confirm_details","Вы уверены, что хотите выбрать «{Mastery}»?\r\nЭто решение будет невозможно изменить.",""
"mastery_info","Информация",""
"divinity","Божественность",""
"mastery_tier_cost_description","Требуемая божественность",""
"mastery_tier_title","Ступень",""
"masteries_locked","Вы еще не продвинулись по сюжету настолько, чтобы разблокировать мастерство.",""
"core_mastery","Суть",""
"modifier_requires","Требует:",""
"modifier_incompatible","Несовместимо:",""
"mastery_nomastery","Неодаренный",""
"mastery_nomastery_slogan","Никаких благословений. Никаких чудес.",""
"mastery_nomastery_description","Никаких благословений. Никаких чудес. Только грубая сила, с трудом приобретенное мастерство и желание выстоять.",""
"mastery_combination_description_earth_rogue","Безмолвные охотники, что выкованны из огня и камня. Вестники пепла отравляют свою добычу, владея разрушительной силой пламени и земли. Они незаметно подкрадываются к полю боя, расставляя ловушки, пылающие яростью, и нанося смертельные, рассчитанные удары.",""
"mastery_combination_description_earth_storm","Повелители стихийных сил, Хозяины стихий владеют первобытной мощью бури и земли, чтобы уничтожать своих врагов. От испепеляющих огненных бурь до трещащих молний - они формируют поле боя с помощью разрушительной магии и непреклонной силы.",""
"mastery_combination_description_earth_warfare","Боевые маги, являющиеся силой природы на передовой, сочетают в себе боевое мастерство и огненную стойкость магии земли. Они доминируют даже в самом жестоком бою, сочетая мощные удары оружием с разрушительными заклинаниями стихий, чтобы сокрушить своих врагов.",""
"mastery_combination_description_rogue_storm","Мастера холодного расчета и электризующей скорости, Ведуны используют магию льда и молнии, чтобы ослабить противника, прежде чем нанести удар из тени. Их яды и точность сочетаются с яростью стихий, чтобы заморозить и шокировать врагов, заставляя их подчиниться.",""
"mastery_combination_description_rogue_warfare","Дикие и коварные, Ассасины сочетают жестокий фронтовой бой со смертоносной точностью. Они стремительно выходят из тени, безжалостно используя слабые места, а затем бросаются в бой, орудуя оружием с непревзойденной свирепостью.",""
"mastery_combination_description_storm_warfare","Предвестники хаоса на поле боя, Таны соединяют в себе грубую силу владения оружием с мощью молний и мороза. Они пробираются сквозь ряды врагов, замораживая и шокируя всех, кто осмелится им противостоять.",""
"mastery_combination_name_storm_none","Хозяин бурь",""
"mastery_combination_name_rogue_none","Тать",""
"mastery_combination_name_earth_none","Пиромант",""
"mastery_combination_name_warfare_none","Воин",""
"mastery_combination_name_earth_rogue","Вестник пепла",""
"mastery_combination_name_earth_storm","Хозяин стихий",""
"mastery_combination_name_earth_warfare","Боевой маг",""
"mastery_combination_name_rogue_storm","Ведун",""
"mastery_combination_name_rogue_warfare","Ассасин",""
"mastery_combination_name_storm_warfare","Тан",""
"load_error_modal_title","Изменения в мастерстве",""
"load_error_summary","Мы внесли изменения, которые повлияли на стоимость умений или модификаторов, используемых вашим персонажем.\r\nОбязательно проверьте умения, упомянутые ниже:\r\n\r\n{0}",""
"load_error_failed_to_select_modifier","- {Ability}: из-за изменения стоимости модификаторов один или несколько ваших модификаторов не соответствуют пределу вместимости умения.",""
"load_error_failed_to_select_feat","- {Ability}: из-за изменения способностей один или несколько модификаторов больше не могут быть выбраны.",""
"load_error_failed_to_level_modifier","- {Ability}: из-за изменения стоимости модификаторов один или несколько ваших модификаторов были понижены в уровне, чтобы соответствовать пределу вместимости умения.",""
"unknown_active_ability","Неизвестное умение",""
"unknown_passive","Неизвестная способность",""
"points_maxed_tooltip","Достигнут максимальный уровень.",""
"mastery_tag_projectile","Снаряд",""
"mastery_tag_area","Область",""
"mastery_tag_fire","Огонь",""
"mastery_tag_active","Активное",""
"mastery_tag_channel","Поддерживаемое",""
"mastery_tag_default_skill","Основное",""
"mastery_tag_earth","Земля","currently exists as a duplicate with mastery_xxx in this table. if this is a problem for us we should remove one + change the link in the mechanics explainers data table"
"mastery_tag_rogue","Тень","currently exists as a duplicate with mastery_xxx in this table. if this is a problem for us we should remove one + change the link in the mechanics explainers data table"
"mastery_tag_Storm","Воздух","currently exists as a duplicate with mastery_xxx in this table. if this is a problem for us we should remove one + change the link in the mechanics explainers data table"
"mastery_tag_warfare","Ратное дело","currently exists as a duplicate with mastery_xxx in this table. if this is a problem for us we should remove one + change the link in the mechanics explainers data table"
"mastery_tag_forge","Кузнечное дело",""
"mastery_tag_overload_flag","Перегрузка",""
"mastery_tag_overwhelm_flag","Сокрушение",""
"mastery_tag_spell","Чары",""
"mastery_tag_sustained","Непрерывное",""
"mastery_tag_cold","Холод",""
"mastery_tag_lightning","Молния",""
"mastery_tag_melee","Удар оружием",""
"mastery_tag_ranged","Дальняя атака",""
"mastery_tag_attack","Удар оружием",""
"mastery_tag_movement","Движение",""
"mastery_tag_teleport","Телепорт",""
"mastery_tag_shadow","Фантомное",""
"mastery_tag_exhaust_flag","Усталость",""
"mastery_tag_blessing_flag","Благословение",""
"mastery_tag_disruption","Прерывание",""
"mastery_tag_infusion","Инфузия",""
"mastery_tag_device","Механизм",""
"mastery_tag_summon","Прислужник",""
"mastery_overwhelm_basic","При применении дает <me_Overwhelm>сокрушение</>, если у вас есть активное <me_Overwhelm>сокрушающее умение</>.",""
"mastery_passive_level","<b_gold>Уровень {Value}:</>",""
"mastery_forge","Кузнечное дело",""
"mastery_forge_description","Мастера кузнечного дела создают хитроумные устройства и несокрушимую броню, питая свои творения ядрами богов, вырванными из душ павших врагов.",""
"mastery_forge_slogan","Творите божественные чудеса!",""
"mastery_combination_name_forge_earth","Разоритель",""
"mastery_combination_name_forge_storm","Кователь гроз",""
"mastery_combination_name_forge_warfare","Бастион",""
"mastery_combination_name_forge_rogue","Диверсант",""
"mastery_combination_description_forge_earth","Разорители — мастера божественного пламени, которые как непосредственно сжигают врагов его силой, так и используют её для создания мощнейших божественных механизмов и доспехов для самозащиты. Когда разоритель появляется на поле боя, мало кому удаётся уйти невредимым.",""
"mastery_combination_description_forge_storm","Закованные в броню и защищённые своими творениями, кователи гроз выпускают молнии и холод из кончиков пальцев, уничтожая своих врагов издалека. Они даже могут наполнять свои механизмы силой, черпаемой из самого сердца бури.",""
"mastery_combination_description_forge_warfare","Бастионы — это сила, с которой приходится считаться на поле боя. Они оснащены тяжёлым вооружением и защищены лучшей броней и механизмами. Если бастион вознамерится удержать какой-то проход, даже целая армия не сможет его преодолеть.",""
"mastery_combination_description_forge_rogue","Диверсанты проникают в тыл врага, уничтожают ключевые цели, расставляют ловушки, а затем создают мощную броню, если их загнали в угол. Они чувствуют себя одинаково комфортно как на передовой, так и в тени.",""
"mastery_combination_name_forge_none","Кузнец",""
