"Key","SourceString","DevComment"
"Overheat_Feat_Energy_1Description","Восстанавливает <b>3</> энергии за каждый полученный заряд перегрузки",""
"Overheat_Feat_Barrier_0Name","Барьер",""
"Overheat_Feat_Barrier_1Description","Дает <b>{BarrierGain}|round()</> барьера за каждый снятый заряд перегрузки",""
"StableBarrier_0Name","Стабильный барьер",""
"StableBarrier_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{BarrierCurrent}|round()%</> барьера\n<b>+{DecayThresholdCurrent}|round()</> предела распада барьера\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{BarrierNext}|round()%</> барьера\n<b>+{DecayThresholdNext}|round()</> предела распада барьера",""
"StableBarrier_Feat_Barrier_0Name","Барьер",""
"StableBarrier_Feat_Barrier_1Description","<b>+{Barrier}|round()%</> барьера",""
"StableBarrier_Feat_EnergyToBarrier_0Name","Энергия в барьер",""
"StableBarrier_Feat_EnergyToBarrier_1Description","Превращает <b>{Ratio_UI}|round()%</> от расходуемой энергии в барьер",""
"StableBarrier_Feat_BarrierDecay_0Name","Распад барьера",""
"StableBarrier_Feat_BarrierDecay_1Description","<b>-{BarrierDecay}|round()%</> скорости распада барьера",""
"MagmaShell_0Name","Магмовая оболочка",""
"MagmaShell_1Description","<b_gold>Level {CurrentLevel}:</>\n<b>{HealthCurrent}|round()%</> increased Health\n<b>{ArmorCurrent}|round()%</> increased Armor Value\n<b>+{FireResCurrent}|round()%</> Fire Resistance\n\n<b_gold>Level {NextLevel}:</>\n<b>{HealthNext}|round()%</> increased Health\n<b>{ArmorNext}|round()%</> increased Armor Value\n<b>+{FireResNext}|round()%</> Fire Resistance",""
"MagmaShell_Feat_FireRetaliation_0Name","Отражение огнем",""
"MagmaShell_Feat_FireRetaliation_1Description","<b>+{FireRetaliation}|round()</> отражения огнем\n<b>+{RetaliationDmg}|round()%</> отражаемого урона",""
"MagmaShell_Feat_FireRes_0Name","Сопротивление огню",""
"MagmaShell_Feat_FireRes_1Description","<b>+{MaxRes}%</> предельного сопротивлению огню\n<b>+{Resistance}%</> сопротивления огню",""
"MagmaShell_Feat_Overload_0Name","Перегрузка",""
"MagmaShell_Feat_Overload_1Description","<b>-{DamageReduction}%</> получаемого урона от перегрузки",""
"EarthAffliction_0Name","Коварная земля",""
"EarthAffliction_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{AilmentChanceCurrent}|floor()%</> шанса хвори\n<b>+{AilmentPowerCurrent}|floor()%</> силы хвори\n<b_gold>Уровень {NextLevel}:</>\n<b>+{AilmentChanceNext}|floor()%</> шанса хвори\n<b>+{AilmentPowerNext}|floor()%</> силы хвори",""
"EarthAffliction_Feat_AilmentChance_0Name","Шанс хвори",""
"EarthAffliction_Feat_AilmentChance_1Description","<b>+{AilmentChance_UI}%</> шанса хвори",""
"EarthAffliction_Feat_AilmentAmount_0Name","Предел хвори",""
"EarthAffliction_Feat_AilmentAmount_1Description","<b>+{MaxStacks}</> предела зарядов всех хворей",""
"EarthAffliction_Feat_AilmentPower_0Name","Сила хвори",""
"EarthAffliction_Feat_AilmentPower_1Description","<b>+{AilmentPower__UI}%</> силы хвори",""
"EarthWielder_0Name","Власть земли",""
"EarthWielder_1Description","<b_gold>Уровень {CurrentLevel}:</>\n<b>+{AttackDamageCurrent}|floor()%</> урона атаками\n<b>+{SpellDamageCurrent}|floor()%</> урона чарами\n\n<b_gold>Уровень {NextLevel}:</>\n<b>+{AttackDamageNext}|floor()%</> урона атаками\n<b>+{SpellDamageNext}|floor()%</> урона чарами",""
"EarthWielder_Feat_AttackDamage_0Name","Урон атаки",""
"EarthWielder_Feat_AttackDamage_1Description","<b>+{AttackDamage_UI}%</> урона атаками",""
"EarthWielder_Feat_CritChance_0Name","Крит. шанс",""
"EarthWielder_Feat_CritChance_1Description","<b>+{CritChance_UI}%</> шанса критического удара атаками",""
"EarthWielder_Feat_AilmentChance_0Name","Шанс хвори",""
"EarthWielder_Feat_AilmentChance_1Description","<b>+{AilmentChance_UI}%</> шанса хвори от атак",""
